texte,vrai_label,label_predit,est_correct,probabilite_positive
اله لاتربحهم طغو البلاد ونشرو الفساد ياريت ياتي الفرج,1,0,False,0.49604982137680054
ربي يجزيك خير يا شيخ ان شاء الله ربي رحم امك الله يجلعها اياك في جنه الفردوس مع حبيبنا محمد بن عبد الله عليه افضل صلاه ازكي سلام,1,0,False,0.4823225736618042
الكعب الله غالب,1,0,False,0.46726858615875244
واش دخلك فينا شده وتفوت,1,0,False,0.49917563796043396
ناكو شنقريحه كابران,1,0,False,0.4899570345878601
ربي يفرج عليهم الحكومه العصابه المنحطه اله يجبهلهم,1,0,False,0.48423847556114197
واش انقش جايك شنقريحه يحرث الارض لي وراك ديرلك بير اشربهالك,1,0,False,0.49051499366760254
ربي يحفظ بلادنا ولادها ان شاء الله صامدون لمطالبنا عازمون ربي يحرر بلادنا من الخونه,1,0,False,0.4923354983329773
خلصها غاليه بوصبع لعقوبه لمطبلين,1,0,False,0.49370360374450684
روحو شوفو المميز تع undefined داير لخرا,1,0,False,0.49262750148773193
خلي ربراب روح معنا ها,1,0,False,0.49015527963638306
نووض هز قلايطك جسم فاني وحياه فانيه يتزوج يخدم قدو قد حالتو مش لازم قاع ديك اشيااء,1,0,False,0.49189987778663635
يا ال🖕بي عنكم حساسيه من مولوديه ربي يجيب الشفا,1,0,False,0.4926409423351288
رجع دراهم ماماك 🙄 15 سنه كنت كبير وتبالي كاين وي شعر يااملس ياطري 😂,1,0,False,0.48740440607070923
الف مبروك خونا امير ديما عقابهم ولاد لحرام,1,0,False,0.4914781153202057
خليده تومي بوتفلقه بوتفليقه او او شاء اله يتفلق راسك,1,0,False,0.4856458306312561
