text,true_label,predicted_label,is_correct,probability_positive,probability_negative
بيتزا بالناموس تعرفوها,0,0,True,0.017645016,0.982355
دوك يجوك جماعه لاكوست غاليه,0,0,True,0.20419917,0.7958008
ياودي قسم معايا دراهم رانا مزلطا,0,0,True,0.027815413,0.9721846
مزال عندي كراريس نتاع الباك اذا حبيت كاش حاجه نصورلك نورمال مهم انا عامي نتاع باك نقولك صح كنت نقرى من,0,0,True,0.11512298,0.884877
مكاش مكعب قدك قاعد تعس فطزيمات الناس روح استرجل روحك نضرب الفراك مدخلهاش لداركم عسان الناس يتناك بحياتو اخي,1,1,True,0.998589,0.0014110208
شاءاله ربي يشفي مرض شفيت منو,0,0,True,0.03835612,0.9616439
ردو بالكم ليحاكموه على حيازه عمله صعبه دون الابلاغ هنها حيازته على جوازي سفر خلاص اهم دعوى هي الفساد لازم يحاكم عليها استرجاع الاموال المنهوبه,1,1,True,0.82756585,0.17243415
جليل باليرمو 🤣,0,0,True,0.38324603,0.61675394
تحيا السنافر دفاع تاجنانت وفاق سطيف,0,0,True,0.2058908,0.7941092
ياو فاقو بيك ينعل والديك يا المخروق امير النقش اخطو زبنا خلونا نعيشو في سلام اخطونا نيك اماتكم احنا راضيين بحاكمنا اخطينا ياولد القحبه,1,1,True,0.99771273,0.0022872686
يحبو حتشون ختك قهوي,1,1,True,0.87370056,0.12629944
الترمه عمرها تبول يعني تقعد ترمه ليكوش هدا,0,1,False,0.50542486,0.49457514
نتا اصلك امازيغي سواءا احبت ام افريقيا امازيغ حنا مناش عرب نتكلموا العربيه وي الفتوحات الاسلاميه لسنا عرب علاش تنسب لروحك لقوم لست منهم,0,0,True,0.36610794,0.63389206
روحو شوفو الميز تع داير لخرا,1,1,True,0.88958126,0.11041874
فريت اوملات بالبيض 🙈,0,0,True,0.19773273,0.80226725
انا كرهت كوندور على خاطر كي يصرالك انبان وانت في القرانتي مايجيوش عندك لازم اتزيد تخسر اوتديه انت عندهم وخاصتن في عنابه,0,1,False,0.48073375,0.51926625
ذباب,1,1,True,0.80258286,0.19741714
حياك0الله ياحور,0,1,False,0.4370958,0.56290424
العاصمه من كيتشاوت,0,0,True,0.17617461,0.82382536
الرئيس اللي حرر فلسطين,0,0,True,0.088329464,0.91167057
متضحكوش عليه دار عمليه الطبه نحاولو مخو ودارو ترمتو في بلاصتو,1,1,True,0.6737261,0.32627392
باي باي الجزاءر متزيدش تدخلها عمرك تبقي عسكريه جدارميه بوليسيه شنبيطيه مدنيه لي راك تحوس مزال مشفنهاش,0,0,True,0.2570336,0.7429664
شوفيه ليهم اظن تبونهم ايكون رجليك,1,1,True,0.83011067,0.16988933
صح ديما نضاربو ديما نجرحو بعضانا صح خطرات نزعف منك منبعد نتفكر الوقت لي جوزناه مع بعض نتراضا غير وحدي مي جامي,0,0,True,0.10218334,0.89781666
لهذا اكره النظام يستغلون اضعف لحظات الانسان جنازه فرح كارثه عيد ليثبتوا احتلالهم وكراسيهم,0,0,True,0.113370635,0.88662934
نتمنالكم الافضل شكرا,0,0,True,0.07055233,0.92944765
السلام عليكم عرضكم راءع نويتم الصدقه نوع الات الالكترومينجي فانا وبالتوفيق شاء اله ورزقكم اله فضله المال الحال,0,0,True,0.003208782,0.99679124
الجيش ولد الشعب ادرها,0,1,False,0.44995528,0.5500447
القمر يبان وحدو 😍حوست جبرتكش تا جيتي وحدك واقيلا سينيال,0,1,False,0.57741094,0.42258906
التفكير السليم صح ميش تقول الرزق ربي وتا عشاك حاير ربي يهدينا,0,0,True,0.024644652,0.9753553
طرول قاعد كي سوه ختك,1,1,True,0.8930949,0.1069051
نعم نفتخر بي جيشنا الجزائري,0,0,True,0.012532776,0.9874672
الحمد له مقاطعته اصلا اتعجب كيفاه يشروه ماشي مليح,0,0,True,0.25387216,0.74612784
على كيف امك,1,1,True,0.86859137,0.13140863
روحو تقودو نتوم كنتو تلعبو عره تاع احتراف روحو تقودو زعما كانو يلعبو ابطوله تاع انكليز,1,1,True,0.8912901,0.10870987
بن صالح مغربي شكيب خليل امريكي حداد بريطاني ربراب فرنسي كونيناف سويسري,0,1,False,0.6111075,0.38889247
فضلك ستشاركون معرض المنتجات المحليه قصر المعارض متي بارك اله فيكم,0,0,True,0.032071456,0.9679285
مزالت دالتك انت تشبع قرنبى,1,1,True,0.90009594,0.09990406
وايدكم فييه 🖕😂,1,0,False,0.3633644,0.6366356
شاء اله مصر,0,0,True,0.008404433,0.99159557
الله يبارك السومه,0,0,True,0.027467411,0.9725326
تحيا بوتفليقه,0,0,True,0.0849858,0.9150142
تكسر زجاج باب غسالتي يمكني اجد قطع الغيار ولايه تلمسان,0,0,True,0.005106098,0.9948939
واله يقول بو صبع مبردع يفقه السياسه شيء الاعداء يتكالبون الجزاءر سمها شءت الايادي الدخليه والخارجيه وانتم تعينون الاعداء تحسبون انكم تحسنون صنعا ربي يفقهكم سياسه بلدكم,1,1,True,0.83573496,0.16426504
الذباب يخدم اسيادو ويتالم,1,1,True,0.949786,0.050213993
الشعب خاصتوو برك 😂,0,0,True,0.16499569,0.8350043
انت يليق يغتصبوك باه متكذبش لعنه الله عليك,1,1,True,0.98506737,0.014932632
متضامن معهمعنا بدونهم سنواصل النضال وسيبقي الحراك والنضال مستمرحتي تحقيق الدوله الديموقراطيه وحره,0,0,True,0.2209367,0.7790633
الاغنيه,0,0,True,0.27507544,0.72492456
ربي يحفظك شر وسوء المنافقين,1,1,True,0.8874368,0.11256319
اسحب الصوره من اليمين الى اليسار,0,0,True,0.13980794,0.86019206
زل كيما نتا يهدر على معطوب 106 تاع زبي,1,1,True,0.9844151,0.015584886
غاليتهم موالون لفرنسا بني كلبون,1,1,True,0.8651035,0.13489652
ضحيه ربراب تكلم بانه صافي,0,0,True,0.36551037,0.63448966
لماذا كندور تطلق تحديثات لاندرويد,0,0,True,0.08642003,0.91357994
حماره بغله يقره,1,1,True,0.96490896,0.035091043
حاجه تاع تبهليل داخل عمك الطرطور,0,1,False,0.90199804,0.09800196
يقحببه وشنو هاذي,1,0,False,0.3279258,0.6720742
المهم لزم تكون 106,1,0,False,0.057732467,0.94226754
سقسي راغب علامه لامازال بعيده يعرف,0,0,True,0.23440485,0.76559514
السلام عليكم راه عندي مشكل الغساله طلبه مني تصل بيكم راني كسرت الهاتف المحمول رتوش عليا العلم اني اشتريتها جديده,0,0,True,0.0052491846,0.9947508
مش مهم منين زاد ولد الجزاءر عدو لدود لعصابه ولي انت منهم,1,1,True,0.862647,0.137353
impossibl,0,0,True,0.38846105,0.61153895
روح قود يارخيس ياكلب اقعد تنبح حتى تموت تنبح,1,1,True,0.9997478,0.00025218725
بحتهم قوين جزاير خو بيرتوته بصحتكم خاوتنا توانسا,0,0,True,0.3463302,0.65366983
هاذوك الباديسيون النوفمبريين اللي كانو يقولو راح يبدلو الفرنسيه بالانجليزيه وين راهم هاذوك لي قالو راح يفتحوا استراد السيارات الاوروبيه اين انتم لي قالو الاورو هبط لانه عمله فرنسا اين انتم قلنالكم البلاد متمشيش بالشعارات الخطابات البلاد تمشي بالقوانين بالتخطيط المحكم البلد تمشي بالمنطق بالدراسات بالمخططات بالنظام البلد تمشي بالشفافيه البلاد تمشي ببرلمان حقيقي يمثل الشعب البلد تمشي بوضع الرجل المناسب في المكان المناسب مشي فوضى المشكله انهم نفسهم يصدقون شعار المنجل تبا لكم متى تستيقظون ايها اللحاسين المبردعين الحراك مستمر,1,0,False,0.33984622,0.66015375
شريت واحده عندي درجه,0,0,True,0.00212411,0.99787587
جد متعاطف معا القباءل حقروهم حبسولهم ولد قدور وايحي وربراب وطحكوت وحداد ومزال الخير لقدام,0,0,True,0.12676945,0.8732306
اه يا البرنوس لحمر واش راك دير قليل ليعرف المعاني,0,1,False,0.934925,0.06507498
نيكماتكم كيف تجراتم,1,0,False,0.31103542,0.6889646
chouf chouf 🤣,0,1,False,0.49563158,0.5043684
نيتك يا سبي ينكح القاصرات ويتاجر بيهم قاع يا لخراي لي دار القدس عاصمه الكيان الاسراءيلي يا لخراي,1,1,True,0.9948549,0.005145073
صحي يابنت يابنت الحلال غي البارح كنت تسبي الدوله نسيتي قلتي راجل وراه شاد المبدء نتاعو,0,1,False,0.7918813,0.20811868
reh chef li,1,0,False,0.1867912,0.8132088
مزبله التاريخ ربراب يايده والمتضامنين سراقين البلاد,1,1,True,0.72940385,0.27059615
انت واله ماتحشم,1,0,False,0.3859783,0.61402166
ربي يجازيك يا استاذ يفرحك يرحم يماك يطول عمر الاب انشاء اله دعوه مانشوف الدرس شكرا,1,0,False,0.37470582,0.6252942
دليل انك متخافش على جزايريين شرق كامل وبعض ولايات الوسط زلزله انت تقولي تبونن,1,1,True,0.6350532,0.36494678
هدو مرخص مزوج بيكم ربراب القنون الجميع,1,1,True,0.59708786,0.40291214
كلشي مبروك وعقابهم جيسكوبو,1,0,False,0.14910558,0.85089445
متعاطف معا ربراب سراق ميزان تاع سكر,1,1,True,0.8196003,0.18039972
كاش امارات كاش تطبيع خويا الخليجي 😂,0,0,True,0.05964535,0.94035465
اغلب الاغنياء ولدو وهم فقراء الشيء الميز فيهم انهم عندهم العزيمه عندهم المخ الحاجه لي تفتاقر ليها يا ادمن الصفحه,1,1,True,0.75032854,0.24967146
وجه الخريه,1,1,True,0.7582738,0.24172622
راك نكحتهم,1,1,True,0.5506963,0.4493037
شواكركم راهم براءه وانت عس فلقبايل يارخيس حنا رجال عليك ياالطحان يابوصبع,1,1,True,0.9149165,0.085083485
par contre na7i hedik teswira te3 siyadek المتصدر ⚪🔴,1,1,True,0.84124756,0.15875244
لمراه حقوق فجر الاسلام الجزاءرين هضم حقهم تسيد الارباب واصبح الزيت حديث العام والخا,0,0,True,0.1050145,0.8949855
page ki zab,1,1,True,0.8550481,0.14495188
بصراحه صدمتني جيزي حيت عبيت اربعين دينار انتارنت اكتفيت لكن بقيت يوم واحد وانتم حاطين عرض شهر ممكن تفسير دالك,0,0,True,0.0020412449,0.9979588
حيا الله الاحرار 😂,0,0,True,0.042750515,0.95724946
sah,0,0,True,0.27984944,0.7201506
نشجع مولوديه برك,0,0,True,0.04968442,0.9503156
الكويزينيار ءات الون الرمادي سعرها باربعه عيون لغاز المتشور البيضاء رماديه,0,1,False,0.6615058,0.33849418
chof m3ah 😂 mca ❤💚,0,0,True,0.2496198,0.7503802
يسر برنامج السراج لقرءان الكريم التلفزيوني العد الثالث يبث شهر رمضان قنوات الهقار الاجواء الانداكس التديفي الباهيه تدعوكم لمساهمه انجاحه بماترونه مناسبا لكم المشرف العام لخضر بومرزوق,0,0,True,0.012532918,0.9874671
نيك مك القحبه انقش كون جيت راجل متخليش ختك ومك نيكهم في فرانسا اديوث انت لا تمثل الجزائر الشعب واعي جدا وطيب وخلوق بكل فخر انتم ايها ابناء نطفه دgول نك مك القحبه 👌,1,1,True,0.999925,7.498264e-05
عليكم السلام ورحمه اله وبركاتهنموت راهي قريب مابقاش بزاف,0,0,True,0.016721474,0.9832785
ارخس رجل وجه ارض,1,1,True,0.6273236,0.37267637
مقستهاش,0,0,True,0.34652644,0.65347356
هذي جمهوريه مشي كزيرنه مشي ثكنه,0,1,False,0.7921022,0.20789778
صحافه العار ماعندناش صحافه الجزاءر حنا عندنا لحاسين الصباط وعبادين المال,1,1,True,0.9742062,0.02579379
nta rekk makch rejll ge3d zema tdehk liihh howa aw ferezehaa aww khiirr mnkk yaa ljiaann ya telaabb الغيره الحقد كابرين بيها tdehkk likk myrfch français yaall goumii حيوان khir mnkk hacha khli9et reb,1,1,True,0.9634636,0.036536396
الف مبروك خويا امير ربي يحفظك ويسترك من الاعداء الحساد,0,0,True,0.03861578,0.96138424
نتا يماك تخدم عطايه تهدر,1,1,True,0.8867696,0.11323041
😂 m9shch bs7 mlia undefined,0,1,False,0.39744887,0.6025511
الخضره نفورها والجاج نطيبو شوي الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو الفرينه ومنبعد البيض ونعود الفرينه ونقليه ونصوتي هاذيك الخضره الفيره الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,True,0.117230326,0.8827697
والله للاسف مابعرفه لان لست جزائريا لكن حبكم لهدا الرجل حببني فيه رحمه الله رحمه واسعه,0,0,True,0.0045545762,0.99544543
كان يصلي يصوم يزكي دار لمرتو الحجاب,0,0,True,0.1784492,0.8215508
بديل البطاطا المقليه عندكم بطاطا مشويه ولا اروع 😍,0,0,True,0.010738221,0.9892618
lewel elle avait raiso,0,1,False,0.7060457,0.2939543
سياسيه قناعاتها وتوجهاتها ليست كالساسه الكراكيز الملجمه يمكنها تامر بزرع شجره يافعه وقلعها مثلا,0,1,False,0.7338081,0.2661919
راه برلمان الحفافات صادق سما خارجين جارجين,0,1,False,0.6517641,0.3482359
بلادنا شابه سفنج,0,0,True,0.27409336,0.7259066
المبلغ هادا غير الى حكمو عند حداد صرف رقيق يا ارهابي,1,1,True,0.76374584,0.23625416
نسمع اناشيد جهاديه,0,1,False,0.39553764,0.6044624
شنو هاذا يا خري,1,1,True,0.85613996,0.14386004
حسبيا اله ونعم الوكيل,0,0,True,0.019319208,0.98068076
تاكدوا ان صاحب الصفحه لا يتقن اللغات الاجنبيه مجرد ناس عقولهم فارغه يضحكون على ناس فاقتهم مستوى في اشياء كذلك الناس التي تضحك ارونا شطارتكم في اللغات 👌 او اغلقوا افواهكم,1,1,True,0.88227785,0.11772215
يخلو شعب يجري مور هاد الامور تاع المعيشه والانقضاض الخيرات ودعم الغرب الكافر واعطاءه الولاء المطلق عليهم لعنه اله ترا,1,1,True,0.9286048,0.07139522
بارك الله فيهم بـ 10 مليون وسواعد الرجال لو بقاو يسناو فالدوله كون تبنى الجسر في سنه 29 بـكاش مليار ولا زوج,0,1,False,0.79673684,0.20326316
لا اله الا الله محمد رسول الله اللهم اغفرله وارحمه وانت ارحم الراحمين,0,0,True,0.027147114,0.9728529
تحيت لعباده 🤣,0,0,True,0.17750639,0.8224936
السلام عليكم عندكم وهران بالضبط,0,0,True,0.007780135,0.99221987
انشاء اله ربي يشفيهوم,0,0,True,0.0071390127,0.992861
ادمين باين هدمي متوصلهمش لاكوست لاريني,1,1,True,0.8178349,0.18216509
طحان ويحب الرخس وعمرك نتا فوته فوتبال,1,1,True,0.9862205,0.013779521
roh tal3ab kbayal rajala,1,1,True,0.90058666,0.099413335
هوليود بوليود المخزنود😂🤣,0,1,False,0.48409727,0.51590276
الله يبارك دقه عاليه فالكانون نيشان 🤭 nامسيتك طيبه ولد ما ❤️🇩🇿,0,0,True,0.07473088,0.9252691
البطل يدخل معارك معالخصوم يخترع الخصوم بطل لذا البطل يكسب الحياه والحريه لانسان اذا استطاع بلا خصوم اذن النصر تهتف الانسانيه الجزاءر فلا تحدث فكل شيء مكشوف لعيان لذا نعترف بهذه الدوله الهزيله حتي بنظامها المجرم حتي بقوانينها قوانين الغابات حتي بمفتيها مشايخها المرضي عقليا حتي بصناعتها المضحكه تحدث,0,0,True,0.049385842,0.95061415
انطلقوا ايها الغاضبون انه يشتم الهتنا 😂,0,1,False,0.42714924,0.57285076
طر طر الهى في روحك الجزائر راهي بعيده عليك,1,1,True,0.989344,0.010655999
المهم تنساش اضرب فريت اوملات بالبيض والبطاطا مقليه,0,0,True,0.036116965,0.96388304
بزقولك عمود الصيره فمك والا ظهرك,1,1,True,0.9811373,0.018862724
نشاله تبان الحقيقه ربراب رجل اعمال ناجح يستثمر الشباب وطنه,0,1,False,0.4646204,0.5353796
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطباحتمال نسبه يرفض طلبك يشري كثر يا,0,0,True,0.1837931,0.81620693
بكل توفيق لي مجمع سفتال,0,0,True,0.17210646,0.82789356
ribondi 3alya brv omlyy😉,0,1,False,0.6033741,0.39662588
حسبيا الله ونعم الوكيل,0,0,True,0.02732377,0.9726762
زمنا كنت رجلا اصبحت عدو الجميع,0,0,True,0.26437116,0.73562884
الشاري كاين فالاسعار ترتفع,0,0,True,0.30474532,0.6952547
والبارصا والريال كاين لي يحوسو عليهم,0,0,True,0.15220918,0.84779084
القائمه راكم نشرتوها بصح الجوائز ما بان عليهم والو قولولنا متى واين نستلموهم,0,0,True,0.15119097,0.848809
الهدره برك,0,0,True,0.3312697,0.66873026
هدا شرك بالله لكان معلبالكمش تبرتاجيو برك بلا معنه,0,0,True,0.38958794,0.61041206
وانت كلاتك,1,0,False,0.38922736,0.6107726
مرحب طبعا,0,0,True,0.02730942,0.9726906
انا تقني سامي في التبريد التكييف,0,0,True,0.007839508,0.9921605
احكيلنا علـي الزلزال الا السبب تاعو تبون ولالا 🙄😒,0,0,True,0.34593722,0.65406275
تصور اسيدي الفريت اوملات ظهرت بالبيض وانا ولا خبر زيدوا واش فيها ثاني اقولولي لا نبهدلكم قدام الاجناس,0,1,False,0.5106265,0.4893735
ياودي بوداوي يدو في زبي صافا هك,1,1,True,0.9760592,0.023940802
حنا نشريو هواتف او تفسد هما راهم يكرموا بعضاهم,0,1,False,0.5078665,0.4921335
تكذب ضورك راك تنوار مبقاش ليك,1,1,True,0.86119515,0.13880485
اليله الزلزال يخرج الجزاءرين ليلا منازلهم خروج الفلاحين المغاربه ضيعاتهم بمنطقه العرجه ذنوب المغاربه واعرين,0,0,True,0.12584765,0.87415236
الفاهم يفهم,0,0,True,0.28313842,0.7168616
اظن خاوتنا القباءل اظن البعض منهم يجب عليهم مسانده ربراب لانه اويحيا طحكوت معزوز حداد رجل اعمال بدايته بنك اموال الجزاءرين لذي يجب عليهم انتظار قرار المحكمه تعطينا النتيجه فاذا رجل فاسد فسيحاسب,1,1,True,0.5301485,0.4698515
نتا مضلوم اسي ربراب لك معليش واله تحاسبو قاع اولاد فرنسا,1,1,True,0.6736152,0.32638478
الخلف,0,1,False,0.39388773,0.60611224
ماقصتهاش🤦,0,0,True,0.38846105,0.61153895
بدل نظاراتك يا سي زهير,0,0,True,0.29920968,0.7007903
الذبابه الالكترونيه مازلت تبث سمومها نريد ينظف المستنقعات لاتبقي تبيض ومازلت كذبك اله يهديك بشربك كاسهم,1,1,True,0.7661865,0.23381352
ya zebi ntta jitt so3odia waqil la matrfoch winn troho parce que marftoch mnin jito,1,1,True,0.9479045,0.052095473
الصغير بوهران يخدم مليح,0,0,True,0.15973392,0.8402661
الشي ويقولك رانا لاباس,0,0,True,0.05146235,0.94853765
المهم ناجح ويدخل الصوارد وانت اقعد اضحك كي الب,1,1,True,0.64975697,0.35024303
تو هوفي تصريح ماختصبونيش وانت اتقول راهم اغتصوبه يرحم باباك احترم عقولنا,1,1,True,0.9128667,0.08713329
قولي قريب باش ندير حسابي شكرا اخي فضلك,0,0,True,0.0013640098,0.998636
your one of them tsem3ili bondo9ia,0,1,False,0.61402327,0.38597673
هدا يتكلم الشر تدي حياتك كمال تسمع الشر خاطر وجه شر والعياد بي اله هده الاشكال,1,1,True,0.9975043,0.002495706
انت لي تهدر عليهم مخناتين انت امير المزاه الارهابي عميل خاين كلاب المخزان والعربي زيتوط الارهابي عميل خاين اسكرجي الدجال الشيطان قيو خلصت عليكم ارجعتو ديرو فلام المخناين,1,1,True,0.9987953,0.0012047291
وكاس جو,0,0,True,0.15964471,0.8403553
عندك الحق 2ملاين😵,0,0,True,0.07043463,0.92956537
لا توجد لدينا نقطه بيع خاصه بالعلامه براند,0,0,True,0.0051824036,0.9948176
تبدل,0,0,True,0.2324309,0.76756907
مشي تعطي,1,0,False,0.25951868,0.7404813
ان شاء الله تقومو بتلبيه الطلب,1,1,True,0.47592464,0.5240754
الله يشفيه,0,0,True,0.04729161,0.95270836
شبعتينا خرطي مافيكش فايده منين تاكل تشرب,1,1,True,0.782776,0.217224
niklekk yemaak ya wlid 9ehba 😂,1,1,True,0.9184279,0.081572115
حمد الله منيش منهم 😂,0,0,True,0.3196921,0.68030787
كوكب اليابان,0,0,True,0.32620525,0.67379475
مناصب عمل مصنع براند بسطيف,0,0,True,0.009973767,0.99002624
rouh chof akhteuk balak rahi m3a zaki khir matass chwakreuk lakbayil fdp,1,1,True,0.8551644,0.14483559
لفاندوفسكي برجلو مركا دقايق وهادو دقيقه مركاوش,0,1,False,0.6065811,0.3934189
ملخر,1,1,True,0.40813828,0.5918617
اميين ياارب,0,0,True,0.076943055,0.92305696
حنا كعب ونتا قحبه,1,1,True,0.96511245,0.034887552
نورمالمو حنا امازيغ ولكن هنالك بعض منهم زوافه يشيتو لفرنسا البعض الاخخر لي هوما حنا ما حناش زوافه ماناش عرب لان العربيين اتفقو قالو اننا لسنا عرب 😕,1,1,True,0.881014,0.11898601
جاتك الكيف يامن صابك وسطهم🤭,0,1,False,0.7468966,0.25310338
عيت من العجين بيدي,1,1,True,0.68567365,0.31432635
مسيره ربراب اتفها الفكره,1,1,True,0.65839946,0.34160054
نيكحتشونيماك ياولد القحبه,1,1,True,0.888161,0.111839
ماشاء الله بنت خالتي عليك انت الا شهاركل,0,0,True,0.08678016,0.9132198
رزقكم السماء وما توعدون,0,0,True,0.024319774,0.97568023
minute teeri 3la rabna la deen la akhlak fi 91 kountou jonoud and sidkoum nazar achabouha,1,1,True,0.93050826,0.069491744
اعلان الحرب ربراب وتوفيق وكونيناف بمثابه اعلان الحرب فرنسا,0,0,True,0.044890635,0.95510936
تخصني لاكروا انتاع اله الغسيل كيلو مالقيتهاش والاله جديده مخدمتش بزاف,0,0,True,0.07378054,0.92621946
14 حبات بنان,0,0,True,0.068607725,0.93139225
حنا تخلط يرموا كاش,0,0,True,0.03727143,0.96272856
10 mabrook ✌😘😷,0,0,True,0.14499857,0.85500145
basah ljinsiya lbritaniya mliha 😛,0,1,False,0.6468839,0.3531161
مولوديه❤💪,0,0,True,0.38846105,0.61153895
اله يبارك شاء اله,0,0,True,0.00031876448,0.99968123
ستفتحون فرع بالاغواط,0,1,False,0.42162463,0.57837534
الذين يتحدثون على الجزائر 🇩🇿 نحن موقفنا ثابت مهما تخالفنا في بعض الامور نحن كشعب يد 🖐واحد لا يفرقنا اعداء الوطن موقفنا ثابت فلسطين 🇵🇸 امانه,0,0,True,0.057173558,0.94282645
moroccan nationalist memes ach khasshoum hado 🧐,0,1,False,0.6503456,0.34965438
rä mï aya tsm3 lekhra,0,1,False,0.43557835,0.56442165
بياعه كامل خرجهم جحورهم امير ديزاد راجل,1,1,True,0.94723904,0.05276096
ترامب زعيم❤,0,1,False,0.47346058,0.52653944
نعل راسه نتاعك خماج ليوم ربحتي لباك غدوا تربحي نار,1,1,True,0.881972,0.118027985
حساء بروكلي سلطه بالخضار جبنه فيديريكو افخاض دجاج نتبلهم نرمدهم فالبيض الفرينه نقليهم نبشر جبنه فديريكو نوجد بيشاميل بالجبنه المبشوره تعطيني بنه تهبل نستعمل صوص فوق الافخاض سخونين شهيه طيبه مع جبنه فديريكو تهبل تدي لعقل,0,0,True,0.12576352,0.87423646
جديد الهدايا الخاصه بالطمبوله يصلني جديد الاميل الخاص ارجو التفسير,0,0,True,0.0013471236,0.9986529
نعدين انا 😑,1,0,False,0.07661089,0.9233891
حابه نشري ثلاجه كبيره طباخه مكيف24مل اله لغسيل الاواني مكرو اووند لكن حبيتهم كامل انوكس,0,0,True,0.059813842,0.94018614
الافتراء خصال الانذال الغرض هدم الاوطان فعلم المفتري نذل الانذال,1,1,True,0.97929424,0.02070576
نت عايش فرنسا وحرض ناس روح اله لاتربحك,1,1,True,0.9582418,0.04175818
عاجل ربراب يتهم الجنرال توفيق هكذا عنون موقع الجزائر الخبر الذي نشره اليوم لكن تم حذف الخبر او اخفاء التفاصيل مع ذلك لا باس ان نذكر لكم بعض ما ذكره ربراب في هذا الاعتراف من بين ما اعترف به ربراب 🔴 انه مسير لشركه سيفيتال فقط مقابل نسبه من الارباح لا تتعدى خمسه ثلاثون بالمائه كما ان كل ما قام به كان بامر المالك الاصلي للشركه بتوجيه منه خاصه ما تعلق بتمويل حركه الماك الانفصاليه بالاموال للعلم يوجد تسجيل فيديو لابن المجاهد عبد الرحمن ميره صرح فيه ضمنيا بان ربراب هو من يقوم بتمويل حركه الماك الانفصاليه كما ذكر ربراب ان كل ما قام به بخصوص التمويل للاذرع الاعلاميه توجهاتها كان بامر من الجنرال الخائن قد اكد ان الجنرال الخائن هو من امره بشراء قناه المغاربيه منذ سنوات من عند ابن المرحوم عباس مدني توجيه خطها الاعلامي لما يتماشى مصلحه الجنرال الخائن توفيق كذلك فيما يخص الاحزاب السياسيه علاقته بكل من لويزه حنون كريم طابو حزب الارسيدي المحامي ايت العربي عسول بوشاشي جيلالي سفيان تمويل حركه مواطنه جميع الطفيليات السياسيه التي ظهرت مؤخرا كانت بالتنسيق مع فغنسا بامر مباشر من الجنرال الخائن المالك الفعلي لشركه سيفيتال كما ذكر السيد ربراب هذه نقطه مهمه انه هو الداعم للكثير من الوجوه المعارضه في الخارج قد ذكر في هذا السياق نقطه مهمه هي ان اغلب المعارضين الجزائريين لا نقول الكل بل الاغلبيه عندما يذهبون الى تونس لتمضيه العطله يقوم الجنرال توفيق بارسال سيارات خاصه لتدخلهم الى الجزائر بدون المرور على نقاط المراقبه الحدوديه ذلك حتى يبقوا يتمتعوا بصفه اللجوء وفي نفس الوقت هم مع الخائن توفيق المهم هذا موضوع للمتابعه سنوافيكم بالتطورات في حينها ان شاء الله بقلم رشيدي خالد,1,1,True,0.82120335,0.17879665
ربراب قناه فرانس 24 تقول في نشرتها فرنسا قلقه على اعتقال ربراب,0,0,True,0.2109025,0.7890975
هل عندكم نقاط بيع في العلمه,0,0,True,0.004026949,0.99597305
شاء اله,0,0,True,0.009568389,0.9904316
الله يبارك راكي شابه بزاف بزاف تهبلي,0,0,True,0.012073481,0.98792654
من فضلك هل ستشاركون في معرض المنتجات المحليه في قصر المعارض متي بارك الله فيكم,0,0,True,0.009662666,0.9903373
اودي روح نكمك نتا لفرونسي تاعك,1,1,True,0.9488561,0.051143885
جمهور المناسبات نهار لعبو مع بليده سطاد فارغ كي لعبو مع سطيف عمروه ههخخههخ,0,1,False,0.7803855,0.2196145
نظام يستحمر نفسه,1,1,True,0.58844835,0.41155165
الرسول صلى الله عليو وسلم يقول يولد الولد ومعه رزقه,0,0,True,0.09255318,0.9074468
ادا امكن,0,0,True,0.035048943,0.96495104
ديرها فالواسمها لاباج تاعك,1,0,False,0.3596687,0.64033127
وكي تقول السلام عليكم تهز يدك اليمنى ولا رجلك موضوع تافه,1,1,True,0.8700737,0.12992632
مذكرات تحدث بمذكره ويتم اسقاطها,0,0,True,0.10435203,0.895648
داعش خير الحكوامه,1,1,True,0.8059551,0.19404489
بالتوفيق ان شاء الله مزيد من التالق,0,0,True,0.0085457,0.9914543
kina3bad rabi ❤️💪 الحمد الله,0,0,True,0.13121305,0.86878693
ربي يهديك روحي توضاي وصلي خلي ربي يرضا يهديك ربي,1,1,True,0.9331986,0.06680143
امنه اشحال مديتولهم باش يتاخذوا القرار امنه دوله النفاق والصوص والشياطين رحم ربه الشعب مقود مافيهش لامان,1,1,True,0.58504885,0.41495115
انها الحقيقه المره,0,0,True,0.06854643,0.9314536
الصحه كامله فاشله في الجزائر,0,0,True,0.060296886,0.9397031
يا الكعبه,1,1,True,0.60841244,0.39158756
روح تخري,1,1,True,0.9102302,0.08976978
رخيص توفيق يستاهل كتر من هك وليلى نموذج من كتير من الفتيات لي تحب الماده وتفرط في اي حاجه على صلاحها خساره فيها زينو,1,1,True,0.93431216,0.065687835
لاتحزن العزيمه لم الشمل لي الخير يغلب الالاف من الفاسقين اما عن الصحافه فهيا وكر لي الدعاره الفتن فكيف تحب ان تكشف عن ساقها الله ليس بي غافل عم يصنعون لكن مئخرهم الى حين,0,0,True,0.05607165,0.94392836
وجهك صحيح يالكذاب النفاق تستحي فافعل ماشءت,1,1,True,0.9721348,0.027865171
