text,true_label,predicted_label,is_correct,probability_positive,probability_negative
فريت اوملات بجدك الحلوف خير يا لكافي,1,1,True,0.9617504,0.03824961
تحيا ربراب رفض الخضوع لعصابه والقاءد صالح يصفي حسابته باسم الحراك,0,0,True,0.00453326,0.99546677
الف مبروكربي يحفظك,0,0,True,0.015530571,0.9844694
لا اتعاطف,0,1,False,0.5385998,0.4614002
يقصف يبالي,1,0,False,0.32485312,0.6751469
روح تقود يا ماتام الفكرون انت تاع نميمه حاب تشحم كيما السابقين روح قود التجاره ديالك خيرلك يا بوترمه,1,1,True,0.999879,0.00012099743
النور نشوفو وقتاش انحبسو وياك,0,0,True,0.001110851,0.99888915
العصابه مشي ربراب العصابه السعيد سلال طيب لوح دحموت سوفاك شكيبخليل,1,1,True,0.5975474,0.4024526
وما تحركهمش كرام بلحليب خههخخ,0,0,True,0.0026717237,0.9973283
تحيا ربراب وملال وكامل القبائل الرجال,0,0,True,0.0075662415,0.9924338
حبيت نشري وخده لامي مي امي متعرفش نتاع ديجيتال,0,0,True,0.12367943,0.8763206
الله لا تربحكم يا رهوط البق,1,1,True,0.9993544,0.0006455779
🖕لاي ابوناهم,0,0,True,0.32485312,0.6751469
ربي يخليك,0,0,True,0.028345853,0.9716542
اخطيكم من الدين,0,1,False,0.4199461,0.5800539
الخميس البحر فور بزاف🤗😍,0,0,True,0.0319786,0.9680214
بارك بغيت نسقسي كاين روبو ميكسور تاع العجين,0,0,True,0.0046758493,0.99532413
الدحدوح راه موجدلهم صابونات ماتسقسونيش علاه,0,0,True,0.046252497,0.9537475
العالم بحاجه الى مؤمنين يذكرون الله يعملون الصالحات ليس اغنياء يا راس المربع,1,1,True,0.9976926,0.002307415
القبايل خروج في مسيره لاطلاق سراح ربراب اذا ناس الغرب غدوه لافتات لاطلاق سراح الاخوه كونيناف قضيه جهويه والوطن لا يهمنا,0,0,True,0.0092652375,0.99073476
يبدا برنامج دراسه,0,1,False,0.4759235,0.52407646
الجزائر مافيهاش الظلمه,0,0,True,0.0062712124,0.9937288
tooz ou retooz هاو تيزي وزو ما شي انتاع وجهاك ورينا lvideo نتاع تخمارت ديالك يا تلعبها سكيمي وعلاش تتركز على tizi ناس tizi ميتكلموش لغتك فقو وفقوكل واحد عوم بحرو او زعما تتكلم على معطوب لوناس tooz كان في بالك بلي معطوب قال انا قطعت النكوه نتاع محمد الحل هو انقسمو لبلاد على خطر est une incompatibilité totaleam janjar tit,1,1,True,0.9918161,0.008183897
😂 قاسح قاسح,0,0,True,0.05730824,0.94269174
واش دخل البالون يا الكعبه الكبير حبيت تقولنا نتا ما تحبش 16 ملخر,1,1,True,0.9817762,0.018223822
بصح في الاصل عندما يكتب لك جيفا ذاكره داخليه حره بغض النضر في مساحه النظام اخي مثال على المنتوجات المنافسه,0,0,True,0.115037546,0.88496244
السلطه لشعب الحريه الاستقلال باذن اله,0,0,True,0.0016018037,0.9983982
رايح تىجعها نقوسه كامل يا عطاي,1,1,True,0.9305457,0.06945431
يا لطيف اشاهد الخلق اتقزمن كلامه نباح الكلاب,1,1,True,0.9762083,0.02379167
روحو تقودو طيحتولنا السوق كاس العالم عمري ولا نتفرجه في قنوات الجزيره افضل ان لا اشاهد المباريات بدل ان اشاهد على قنواتكم افضل مشاهدته عبر قنوات اجنبيه,1,1,True,0.8084997,0.1915003
ربي يستر البلاد والعباد,0,0,True,0.08119347,0.91880655
عباد لي يطيحو لفوق بالام ذراري واله,1,1,True,0.9232509,0.07674909
هدا باين دارولو صبع هنا فدزاير باش راه يهدر عليهم,1,1,True,0.9970278,0.0029721856
روح دير لاسياست خير والله ماتحلموا بالراسه ياعصابه بوتسريقه,1,1,True,0.99218315,0.007816851
نقوشه خلاو دينهم وتبعوا ليهود,1,1,True,0.9987696,0.0012304187
اقعدو تاكلو فبعضكم كالكلاب هوما حاشينهلكم كي المغاربه كي الجزاءرين,1,1,True,0.63260674,0.36739326
مكن الصور الحجم,0,0,True,0.0038254356,0.9961746
رحت نشري قرعه خل حضني مول الحانوت وقالي هاي عندي وبلغ السلام لخاوه حسيت روحي لابوانت اله يرحموا,1,1,True,0.9976197,0.0023803115
خاطيني مولوديه بصح ماشي عيب تعشق شعار نادي,0,0,True,0.21348718,0.78651285
بتاكيد هو عربي,0,0,True,0.15922497,0.840775
حوايج نتاع كوندور كامل غاليين والمصيبه ناقصين جوده يا كوندور,0,0,True,0.039881133,0.9601189
الرجاء الرد بالغه العربيه ما فهمتش,0,0,True,0.009563296,0.99043673
قال تبون الجيش ما يخرجش لمالي بامر من ماكرونااو طبطب,0,0,True,0.035130974,0.964869
القاءمه راكم نشرتوها بصح الجواءز عليهم والو قولولنا واين نستلموهم,0,0,True,0.0070026377,0.99299735
ونحن نقول بالتوفيق والمزيد من التاءلق,0,0,True,0.014420509,0.9855795
vive matoub rabi yerahmo 💪,0,0,True,0.055655003,0.944345
على حسابك مالا افضل الخلق صلى الله عليه وسلم كي عاش فقير معنتها بلي ما عاشش فع معنتها بلي كل فقراء العالم لا يستحقون الحياه روح وسمك روح 😤,1,1,True,0.9923625,0.0076375008
اسا ازكا ربراب يلا يلا,0,0,True,0.071891375,0.92810863
اه خطونا,1,1,True,0.86465013,0.13534987
bditou fl 3onsoriya wl fitena,1,1,True,0.57821894,0.42178106
ولو كنت قولك حسني الفاضك لوسخ ولاترجلي فتكوني الملعونين,1,1,True,0.90093106,0.09906894
الخضره نفورها والجاج نطيبو شوي غير في الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو في الفرينه ومنبعد في البيض ونعود في الفرينه ونقليه ونصوتي هاذيك الخضره الفيره في الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,True,0.011382037,0.98861796
ازولخويا,0,0,True,0.34082735,0.65917265
خصتنا ثلاجه برك,0,0,True,0.021320915,0.97867906
هل تثقون في امكانات صناعتنا المحليه,0,0,True,0.0021502902,0.9978497
الهدف عاشوا ماتوا اجله اضعناه الامانه تركوها لنا خناها لاسف رحمهم اله جزاهم عنا خير الجزاء,0,0,True,0.0020540778,0.9979459
او شكون كان يدعم في اسرائيل ماشي ترامب,0,0,True,0.020548632,0.97945136
مبروك عليك سي امير حيا الله الاحرار مدنيه ماشي عسكريه ديما اعقابهم,0,0,True,0.0017494179,0.9982506
اه لوكان جات عندي كبسوله الزمن تع نادين نرجع الفتره الوراء لانقذ جزاءري معظمه تولدش نقذهم,0,0,True,0.0011990498,0.99880093
واه جات فينا وجلست اعطيونا حقنا وربي اسهل ازمه ازمه,0,0,True,0.0017976877,0.9982023
لقبايل رجاله عليكم تحيا القبايل,1,0,False,0.018169625,0.98183036
هذه في خاطر بوصبع والباديسي النوفمبري,1,1,True,0.99970263,0.00029736757
ahachemi yakalba wache il ton donné un os ch,1,1,True,0.84144944,0.15855056
aw qaderek,0,1,False,0.4713487,0.5286513
كلشي مبروك خويا لعزيز هكذا تشنقرحهم كامل كيما وما عندهم ما يقضيولك راك غلقت عليهم double six,0,0,True,0.30558097,0.694419
كاين منين اجيبو الدراهم هذ ماشي خدمه الفاسبوك حقهم مراهش يطلب في الصدقه,0,0,True,0.0036936651,0.99630636
العاهره كون جات بنادم تفو,1,1,True,0.98202676,0.017973244
انا نتبعو ونحبو وافتخر يا عاهره الجنرالات,1,1,True,0.9943178,0.0056821704
💚❤,1,1,True,0.4059658,0.5940342
الله يهدى ماخلق,0,0,True,0.05067469,0.9493253
بالبركه عليك اخويا امير,0,0,True,0.021516455,0.97848356
وناك القضيه الفلسطينيه,1,0,False,0.19475327,0.8052467
امير ديزاد انت راك عايش بومقلش وزبي بلاد اليهود وجاي تمنيك بالشعب روح تعطي تراميك,1,1,True,0.9996506,0.00034940243
والماء يروح,0,1,False,0.40765953,0.59234047
ولغير قستها,0,0,True,0.07150035,0.92849964
ربي يحفظك في مركز حفظ الجثث,1,1,True,0.53261745,0.46738255
حكمتهم خريه😐😰😫,1,0,False,0.32485312,0.6751469
جاهل,1,1,True,0.9851344,0.014865577
جامي شت نكارين لخير كي سطايفيه خسرو معانا بداو يطيحو نساو وقفاتنا معاهم بفف افريقيا 🙂,1,1,True,0.9535512,0.046448827
القايد صالح 🤣😂علاه روحت خليتنا,0,0,True,0.27952898,0.720471
الهاتف يرن يرد,0,0,True,0.0035340823,0.9964659
مل تمناوليش بدايه اسبوع موفقه ديرولنا ميزاجور,0,0,True,0.0016522054,0.9983478
وايضا العالم بحاجه لاانانيش لي باباه مضمنلو المستقبل,1,1,True,0.98815036,0.011849642
راهم جابو خبرك يا لي كنت تعطي كي كنت صغير كان ينيك فيك براهيم الشواي لي كان حال قدام سانتفي نتاع تيارت,1,1,True,0.99277365,0.007226348
ايادي اجنبيه سب رفع الاسعار يا بوصبع لزرق,1,1,True,0.9996871,0.00031292439
الوعي السياسي عندك زيرو ينمي,1,1,True,0.9884326,0.011567414
زين واله بالف صحه وهنا,0,0,True,0.016438745,0.9835613
رد ديبلوماسي رجل بقلب ابيض كبنفليس بدا بنقد شتم لانه فاشل رجل فاشل الرءاسيات رشح,1,1,True,0.83443606,0.16556394
رزقهم ربي اخويا,0,0,True,0.061669726,0.9383303
داريخلص ربراب اخر,0,1,False,0.47510755,0.52489245
اول مره في حياه زيطوط يكتب منشور فيه الخير للناس,0,0,True,0.010374158,0.9896259
بصح اسمحولي كنكسيون تاعكم تعيي تاع الصح الباقي كلش مليح,0,0,True,0.021258524,0.97874147
البلاد يقودها مشلول فلا غرابه في ذلك,0,0,True,0.059275307,0.9407247
صحفي تاع خرطي قالك ناس تدي هدره وهوما تتفرج دقيقه برك تلقى تمنشير داير حاله لا تحليل لا شكوبي وزيد يرد يحيس الله وجوه الرخص,1,1,True,0.99942756,0.000572443
انت شخصيا,0,1,False,0.4822024,0.5177976
يعطيك الصحه خونا لطفي شرفتنا,0,0,True,0.011208525,0.98879147
ماطوليش بزاف وجيبي معاك حاجه ناكلها,0,0,True,0.007928788,0.9920712
وين فقتوا خطوه جيده الاحترافيه التواصل العملاء,0,0,True,0.082112074,0.9178879
بيتزا بالناموس تعرفوها,0,0,True,0.009356478,0.9906435
دوك يجوك جماعه لاكوست غاليه,0,0,True,0.008882094,0.9911179
ياودي قسم معايا دراهم رانا مزلطا,0,0,True,0.33583412,0.66416585
مزال عندي كراريس نتاع الباك اذا حبيت كاش حاجه نصورلك نورمال مهم انا عامي نتاع باك نقولك صح كنت نقرى من,0,0,True,0.008409883,0.99159014
مكاش مكعب قدك قاعد تعس فطزيمات الناس روح استرجل روحك نضرب الفراك مدخلهاش لداركم عسان الناس يتناك بحياتو اخي,1,1,True,0.9997415,0.00025850534
شاءاله ربي يشفي مرض شفيت منو,0,0,True,0.015073817,0.98492616
ردو بالكم ليحاكموه على حيازه عمله صعبه دون الابلاغ هنها حيازته على جوازي سفر خلاص اهم دعوى هي الفساد لازم يحاكم عليها استرجاع الاموال المنهوبه,1,1,True,0.99851173,0.0014882684
جليل باليرمو 🤣,0,0,True,0.02761272,0.97238725
تحيا السنافر دفاع تاجنانت وفاق سطيف,0,0,True,0.0034657447,0.9965342
ياو فاقو بيك ينعل والديك يا المخروق امير النقش اخطو زبنا خلونا نعيشو في سلام اخطونا نيك اماتكم احنا راضيين بحاكمنا اخطينا ياولد القحبه,1,1,True,0.9998907,0.00010931492
يحبو حتشون ختك قهوي,1,1,True,0.9972263,0.0027737021
الترمه عمرها تبول يعني تقعد ترمه ليكوش هدا,0,1,False,0.82860285,0.17139715
نتا اصلك امازيغي سواءا احبت ام افريقيا امازيغ حنا مناش عرب نتكلموا العربيه وي الفتوحات الاسلاميه لسنا عرب علاش تنسب لروحك لقوم لست منهم,0,0,True,0.056191236,0.9438088
روحو شوفو الميز تع داير لخرا,1,1,True,0.9676368,0.032363176
فريت اوملات بالبيض 🙈,0,1,False,0.44192174,0.5580783
انا كرهت كوندور على خاطر كي يصرالك انبان وانت في القرانتي مايجيوش عندك لازم اتزيد تخسر اوتديه انت عندهم وخاصتن في عنابه,0,0,True,0.039999787,0.9600002
ذباب,1,1,True,0.7795968,0.2204032
حياك0الله ياحور,0,0,True,0.32485312,0.6751469
العاصمه من كيتشاوت,0,0,True,0.11213783,0.88786215
الرئيس اللي حرر فلسطين,0,0,True,0.10736643,0.89263356
متضحكوش عليه دار عمليه الطبه نحاولو مخو ودارو ترمتو في بلاصتو,1,1,True,0.6041083,0.39589173
باي باي الجزاءر متزيدش تدخلها عمرك تبقي عسكريه جدارميه بوليسيه شنبيطيه مدنيه لي راك تحوس مزال مشفنهاش,0,1,False,0.5148876,0.48511243
شوفيه ليهم اظن تبونهم ايكون رجليك,1,0,False,0.35128245,0.6487175
صح ديما نضاربو ديما نجرحو بعضانا صح خطرات نزعف منك منبعد نتفكر الوقت لي جوزناه مع بعض نتراضا غير وحدي مي جامي,0,0,True,0.0051736473,0.9948264
لهذا اكره النظام يستغلون اضعف لحظات الانسان جنازه فرح كارثه عيد ليثبتوا احتلالهم وكراسيهم,0,0,True,0.007264917,0.9927351
نتمنالكم الافضل شكرا,0,0,True,0.264238,0.735762
السلام عليكم عرضكم راءع نويتم الصدقه نوع الات الالكترومينجي فانا وبالتوفيق شاء اله ورزقكم اله فضله المال الحال,0,0,True,0.0025053355,0.99749464
الجيش ولد الشعب ادرها,0,0,True,0.045346737,0.95465326
القمر يبان وحدو 😍حوست جبرتكش تا جيتي وحدك واقيلا سينيال,0,0,True,0.058669228,0.9413308
التفكير السليم صح ميش تقول الرزق ربي وتا عشاك حاير ربي يهدينا,0,0,True,0.010353631,0.9896464
طرول قاعد كي سوه ختك,1,1,True,0.9961248,0.003875196
نعم نفتخر بي جيشنا الجزائري,0,0,True,0.0054832255,0.9945168
الحمد له مقاطعته اصلا اتعجب كيفاه يشروه ماشي مليح,0,0,True,0.0034191469,0.99658084
على كيف امك,1,1,True,0.9776158,0.022384226
روحو تقودو نتوم كنتو تلعبو عره تاع احتراف روحو تقودو زعما كانو يلعبو ابطوله تاع انكليز,1,1,True,0.969763,0.030237019
بن صالح مغربي شكيب خليل امريكي حداد بريطاني ربراب فرنسي كونيناف سويسري,0,0,True,0.013073,0.986927
فضلك ستشاركون معرض المنتجات المحليه قصر المعارض متي بارك اله فيكم,0,0,True,0.0064238007,0.9935762
مزالت دالتك انت تشبع قرنبى,1,1,True,0.9769065,0.023093522
وايدكم فييه 🖕😂,1,0,False,0.32807982,0.6719202
شاء اله مصر,0,0,True,0.035165388,0.96483463
الله يبارك السومه,0,0,True,0.0013672033,0.9986328
تحيا بوتفليقه,0,0,True,0.015223395,0.9847766
تكسر زجاج باب غسالتي يمكني اجد قطع الغيار ولايه تلمسان,0,0,True,0.0026490048,0.997351
واله يقول بو صبع مبردع يفقه السياسه شيء الاعداء يتكالبون الجزاءر سمها شءت الايادي الدخليه والخارجيه وانتم تعينون الاعداء تحسبون انكم تحسنون صنعا ربي يفقهكم سياسه بلدكم,1,1,True,0.9819656,0.018034399
الذباب يخدم اسيادو ويتالم,1,1,True,0.9393753,0.06062472
الشعب خاصتوو برك 😂,0,0,True,0.06952935,0.93047065
انت يليق يغتصبوك باه متكذبش لعنه الله عليك,1,1,True,0.9993333,0.00066667795
متضامن معهمعنا بدونهم سنواصل النضال وسيبقي الحراك والنضال مستمرحتي تحقيق الدوله الديموقراطيه وحره,0,1,False,0.7764436,0.2235564
الاغنيه,0,0,True,0.074503876,0.9254961
ربي يحفظك شر وسوء المنافقين,1,1,True,0.9955948,0.0044052005
اسحب الصوره من اليمين الى اليسار,0,0,True,0.010978556,0.9890214
زل كيما نتا يهدر على معطوب 106 تاع زبي,1,1,True,0.99965394,0.00034606457
غاليتهم موالون لفرنسا بني كلبون,1,1,True,0.85196567,0.14803433
ضحيه ربراب تكلم بانه صافي,0,0,True,0.03823985,0.96176016
لماذا كندور تطلق تحديثات لاندرويد,0,0,True,0.02835747,0.97164255
حماره بغله يقره,1,0,False,0.19983079,0.8001692
حاجه تاع تبهليل داخل عمك الطرطور,0,0,True,0.056760445,0.94323957
يقحببه وشنو هاذي,1,1,True,0.8963482,0.10365182
المهم لزم تكون 106,1,1,True,0.8393346,0.1606654
سقسي راغب علامه لامازال بعيده يعرف,0,0,True,0.003535246,0.9964647
السلام عليكم راه عندي مشكل الغساله طلبه مني تصل بيكم راني كسرت الهاتف المحمول رتوش عليا العلم اني اشتريتها جديده,0,0,True,0.000701542,0.99929845
مش مهم منين زاد ولد الجزاءر عدو لدود لعصابه ولي انت منهم,1,1,True,0.60320127,0.39679873
impossibl,0,0,True,0.34082735,0.65917265
روح قود يارخيس ياكلب اقعد تنبح حتى تموت تنبح,1,1,True,0.99985147,0.00014853477
بحتهم قوين جزاير خو بيرتوته بصحتكم خاوتنا توانسا,0,0,True,0.08059805,0.91940194
هاذوك الباديسيون النوفمبريين اللي كانو يقولو راح يبدلو الفرنسيه بالانجليزيه وين راهم هاذوك لي قالو راح يفتحوا استراد السيارات الاوروبيه اين انتم لي قالو الاورو هبط لانه عمله فرنسا اين انتم قلنالكم البلاد متمشيش بالشعارات الخطابات البلاد تمشي بالقوانين بالتخطيط المحكم البلد تمشي بالمنطق بالدراسات بالمخططات بالنظام البلد تمشي بالشفافيه البلاد تمشي ببرلمان حقيقي يمثل الشعب البلد تمشي بوضع الرجل المناسب في المكان المناسب مشي فوضى المشكله انهم نفسهم يصدقون شعار المنجل تبا لكم متى تستيقظون ايها اللحاسين المبردعين الحراك مستمر,1,1,True,0.9898436,0.010156393
شريت واحده عندي درجه,0,0,True,0.0035202103,0.9964798
جد متعاطف معا القباءل حقروهم حبسولهم ولد قدور وايحي وربراب وطحكوت وحداد ومزال الخير لقدام,0,0,True,0.0086387005,0.9913613
اه يا البرنوس لحمر واش راك دير قليل ليعرف المعاني,0,0,True,0.17912321,0.8208768
نيكماتكم كيف تجراتم,1,1,True,0.61696315,0.38303685
chouf chouf 🤣,0,0,True,0.29092985,0.70907015
نيتك يا سبي ينكح القاصرات ويتاجر بيهم قاع يا لخراي لي دار القدس عاصمه الكيان الاسراءيلي يا لخراي,1,1,True,0.9962249,0.0037751198
صحي يابنت يابنت الحلال غي البارح كنت تسبي الدوله نسيتي قلتي راجل وراه شاد المبدء نتاعو,0,1,False,0.8718498,0.12815022
reh chef li,1,1,True,0.4546062,0.5453938
مزبله التاريخ ربراب يايده والمتضامنين سراقين البلاد,1,1,True,0.74923164,0.25076836
انت واله ماتحشم,1,1,True,0.9639199,0.036080122
ربي يجازيك يا استاذ يفرحك يرحم يماك يطول عمر الاب انشاء اله دعوه مانشوف الدرس شكرا,1,1,True,0.83833945,0.16166055
دليل انك متخافش على جزايريين شرق كامل وبعض ولايات الوسط زلزله انت تقولي تبونن,1,1,True,0.8218396,0.17816043
هدو مرخص مزوج بيكم ربراب القنون الجميع,1,1,True,0.89032626,0.10967374
كلشي مبروك وعقابهم جيسكوبو,1,0,False,0.0025835738,0.99741644
متعاطف معا ربراب سراق ميزان تاع سكر,1,1,True,0.9971974,0.0028026104
كاش امارات كاش تطبيع خويا الخليجي 😂,0,0,True,0.00275189,0.9972481
اغلب الاغنياء ولدو وهم فقراء الشيء الميز فيهم انهم عندهم العزيمه عندهم المخ الحاجه لي تفتاقر ليها يا ادمن الصفحه,1,1,True,0.88509756,0.11490244
وجه الخريه,1,1,True,0.99435437,0.0056456327
راك نكحتهم,1,1,True,0.60094583,0.39905417
شواكركم راهم براءه وانت عس فلقبايل يارخيس حنا رجال عليك ياالطحان يابوصبع,1,1,True,0.99945945,0.0005405545
par contre na7i hedik teswira te3 siyadek المتصدر ⚪🔴,1,1,True,0.78583014,0.21416986
لمراه حقوق فجر الاسلام الجزاءرين هضم حقهم تسيد الارباب واصبح الزيت حديث العام والخا,0,0,True,0.0046873917,0.99531263
page ki zab,1,1,True,0.9261815,0.073818505
بصراحه صدمتني جيزي حيت عبيت اربعين دينار انتارنت اكتفيت لكن بقيت يوم واحد وانتم حاطين عرض شهر ممكن تفسير دالك,0,0,True,0.0012296828,0.9987703
حيا الله الاحرار 😂,0,0,True,0.0064349617,0.993565
sah,0,0,True,0.2135288,0.7864712
نشجع مولوديه برك,0,0,True,0.02124532,0.9787547
الكويزينيار ءات الون الرمادي سعرها باربعه عيون لغاز المتشور البيضاء رماديه,0,0,True,0.040558398,0.9594416
chof m3ah 😂 mca ❤💚,0,0,True,0.016926033,0.98307395
يسر برنامج السراج لقرءان الكريم التلفزيوني العد الثالث يبث شهر رمضان قنوات الهقار الاجواء الانداكس التديفي الباهيه تدعوكم لمساهمه انجاحه بماترونه مناسبا لكم المشرف العام لخضر بومرزوق,0,0,True,0.0045566177,0.9954434
نيك مك القحبه انقش كون جيت راجل متخليش ختك ومك نيكهم في فرانسا اديوث انت لا تمثل الجزائر الشعب واعي جدا وطيب وخلوق بكل فخر انتم ايها ابناء نطفه دgول نك مك القحبه 👌,1,1,True,0.99983287,0.00016713142
عليكم السلام ورحمه اله وبركاتهنموت راهي قريب مابقاش بزاف,0,0,True,0.0027867998,0.9972132
ارخس رجل وجه ارض,1,1,True,0.98063034,0.019369662
مقستهاش,0,0,True,0.3680476,0.6319524
هذي جمهوريه مشي كزيرنه مشي ثكنه,0,0,True,0.056745473,0.94325453
صحافه العار ماعندناش صحافه الجزاءر حنا عندنا لحاسين الصباط وعبادين المال,1,1,True,0.9894946,0.010505378
nta rekk makch rejll ge3d zema tdehk liihh howa aw ferezehaa aww khiirr mnkk yaa ljiaann ya telaabb الغيره الحقد كابرين بيها tdehkk likk myrfch français yaall goumii حيوان khir mnkk hacha khli9et reb,1,1,True,0.9982913,0.0017086864
الف مبروك خويا امير ربي يحفظك ويسترك من الاعداء الحساد,0,0,True,0.051059015,0.948941
نتا يماك تخدم عطايه تهدر,1,1,True,0.99550915,0.0044908524
😂 m9shch bs7 mlia undefined,0,0,True,0.0776206,0.9223794
الخضره نفورها والجاج نطيبو شوي الماء ونوجد خليط حليب وبيض ونحكم هاذاك الجاج ونغطسو الفرينه ومنبعد البيض ونعود الفرينه ونقليه ونصوتي هاذيك الخضره الفيره الزيت ونحط الكل ونسكرفج عليهم الفرماج وشهيه طيبه,0,0,True,0.005249433,0.99475056
والله للاسف مابعرفه لان لست جزائريا لكن حبكم لهدا الرجل حببني فيه رحمه الله رحمه واسعه,0,0,True,0.0007319978,0.999268
كان يصلي يصوم يزكي دار لمرتو الحجاب,0,0,True,0.10469285,0.8953072
بديل البطاطا المقليه عندكم بطاطا مشويه ولا اروع 😍,0,0,True,0.008189777,0.9918102
lewel elle avait raiso,0,0,True,0.34022763,0.6597724
سياسيه قناعاتها وتوجهاتها ليست كالساسه الكراكيز الملجمه يمكنها تامر بزرع شجره يافعه وقلعها مثلا,0,0,True,0.002560744,0.99743927
راه برلمان الحفافات صادق سما خارجين جارجين,0,0,True,0.013695338,0.98630464
بلادنا شابه سفنج,0,0,True,0.0232211,0.9767789
المبلغ هادا غير الى حكمو عند حداد صرف رقيق يا ارهابي,1,1,True,0.61763525,0.38236475
نسمع اناشيد جهاديه,0,0,True,0.045141604,0.9548584
شنو هاذا يا خري,1,1,True,0.8296874,0.17031258
حسبيا اله ونعم الوكيل,0,0,True,0.026913002,0.973087
تاكدوا ان صاحب الصفحه لا يتقن اللغات الاجنبيه مجرد ناس عقولهم فارغه يضحكون على ناس فاقتهم مستوى في اشياء كذلك الناس التي تضحك ارونا شطارتكم في اللغات 👌 او اغلقوا افواهكم,1,1,True,0.5827187,0.41728133
يخلو شعب يجري مور هاد الامور تاع المعيشه والانقضاض الخيرات ودعم الغرب الكافر واعطاءه الولاء المطلق عليهم لعنه اله ترا,1,1,True,0.9897574,0.010242581
بارك الله فيهم بـ 10 مليون وسواعد الرجال لو بقاو يسناو فالدوله كون تبنى الجسر في سنه 29 بـكاش مليار ولا زوج,0,0,True,0.032355506,0.9676445
لا اله الا الله محمد رسول الله اللهم اغفرله وارحمه وانت ارحم الراحمين,0,0,True,0.03756496,0.96243507
تحيت لعباده 🤣,0,0,True,0.29092988,0.7090701
السلام عليكم عندكم وهران بالضبط,0,0,True,0.0013956425,0.99860436
انشاء اله ربي يشفيهوم,0,0,True,0.018665366,0.9813346
ادمين باين هدمي متوصلهمش لاكوست لاريني,1,1,True,0.9983181,0.0016819239
طحان ويحب الرخس وعمرك نتا فوته فوتبال,1,1,True,0.9998153,0.0001847148
roh tal3ab kbayal rajala,1,1,True,0.99977237,0.00022763014
هوليود بوليود المخزنود😂🤣,0,0,True,0.32807982,0.6719202
الله يبارك دقه عاليه فالكانون نيشان 🤭 nامسيتك طيبه ولد ما ❤️🇩🇿,0,0,True,0.0020962448,0.99790376
البطل يدخل معارك معالخصوم يخترع الخصوم بطل لذا البطل يكسب الحياه والحريه لانسان اذا استطاع بلا خصوم اذن النصر تهتف الانسانيه الجزاءر فلا تحدث فكل شيء مكشوف لعيان لذا نعترف بهذه الدوله الهزيله حتي بنظامها المجرم حتي بقوانينها قوانين الغابات حتي بمفتيها مشايخها المرضي عقليا حتي بصناعتها المضحكه تحدث,0,0,True,0.0025973567,0.99740267
انطلقوا ايها الغاضبون انه يشتم الهتنا 😂,0,0,True,0.038427357,0.96157265
طر طر الهى في روحك الجزائر راهي بعيده عليك,1,1,True,0.8845895,0.11541051
المهم تنساش اضرب فريت اوملات بالبيض والبطاطا مقليه,0,0,True,0.19649583,0.80350417
بزقولك عمود الصيره فمك والا ظهرك,1,1,True,0.8400986,0.15990138
نشاله تبان الحقيقه ربراب رجل اعمال ناجح يستثمر الشباب وطنه,0,0,True,0.012867072,0.9871329
اثبت التجارب العالم الشخص كي تقولو ماتشريش يعني بصيغه المخاطباحتمال نسبه يرفض طلبك يشري كثر يا,0,0,True,0.081741855,0.91825813
بكل توفيق لي مجمع سفتال,0,1,False,0.49688986,0.5031102
ribondi 3alya brv omlyy😉,0,0,True,0.34022763,0.6597724
حسبيا الله ونعم الوكيل,0,0,True,0.013965432,0.9860346
زمنا كنت رجلا اصبحت عدو الجميع,0,0,True,0.04885078,0.9511492
الشاري كاين فالاسعار ترتفع,0,0,True,0.0134952795,0.98650473
والبارصا والريال كاين لي يحوسو عليهم,0,0,True,0.11119299,0.888807
القائمه راكم نشرتوها بصح الجوائز ما بان عليهم والو قولولنا متى واين نستلموهم,0,0,True,0.005931384,0.9940686
الهدره برك,0,0,True,0.03593536,0.96406466
هدا شرك بالله لكان معلبالكمش تبرتاجيو برك بلا معنه,0,0,True,0.10006003,0.89993995
وانت كلاتك,1,1,True,0.872411,0.12758899
مرحب طبعا,0,0,True,0.16091698,0.839083
انا تقني سامي في التبريد التكييف,0,0,True,0.006840706,0.9931593
احكيلنا علـي الزلزال الا السبب تاعو تبون ولالا 🙄😒,0,1,False,0.90217274,0.097827256
تصور اسيدي الفريت اوملات ظهرت بالبيض وانا ولا خبر زيدوا واش فيها ثاني اقولولي لا نبهدلكم قدام الاجناس,0,0,True,0.012273605,0.9877264
ياودي بوداوي يدو في زبي صافا هك,1,1,True,0.9988707,0.0011293292
حنا نشريو هواتف او تفسد هما راهم يكرموا بعضاهم,0,1,False,0.3970562,0.6029438
تكذب ضورك راك تنوار مبقاش ليك,1,1,True,0.99417144,0.0058285594
اليله الزلزال يخرج الجزاءرين ليلا منازلهم خروج الفلاحين المغاربه ضيعاتهم بمنطقه العرجه ذنوب المغاربه واعرين,0,0,True,0.003944386,0.9960556
الفاهم يفهم,0,1,False,0.71354264,0.28645736
اظن خاوتنا القباءل اظن البعض منهم يجب عليهم مسانده ربراب لانه اويحيا طحكوت معزوز حداد رجل اعمال بدايته بنك اموال الجزاءرين لذي يجب عليهم انتظار قرار المحكمه تعطينا النتيجه فاذا رجل فاسد فسيحاسب,1,1,True,0.9452889,0.054711103
