feature,coefficient,abs_coefficient
فينا,-0.3453244353508424,0.3453244353508424
بريء,0.3451676479897389,0.3451676479897389
بلديه,0.34493587043447077,0.34493587043447077
هاتف كوندور,-0.3447012613096939,0.3447012613096939
مسلمين,0.3445804909156771,0.3445804909156771
زادو,-0.34454357315396783,0.34454357315396783
لغه,-0.3443435691589159,0.3443435691589159
العالي,-0.34428169070727516,0.34428169070727516
قوي,-0.34383505553916305,0.34383505553916305
جدا,0.3434334123322544,0.3434334123322544
وحمايه,0.3433911620194571,0.3433911620194571
اداها البنوك,0.3433911620194571,0.3433911620194571
الحكومه وانا,0.3433911620194571,0.3433911620194571
الحصري لكانش,0.3433911620194571,0.3433911620194571
ضروريه,0.3433911620194571,0.3433911620194571
سنين نصنعلكم,0.3433911620194571,0.3433911620194571
ضمانات واعطيوني,0.3433911620194571,0.3433911620194571
ضمانات,0.3433911620194571,0.3433911620194571
سلعه معيشيه,0.3433911620194571,0.3433911620194571
الوطنيه بدون,0.3433911620194571,0.3433911620194571
واعطيوني حمايه,0.3433911620194571,0.3433911620194571
استثمر ودار,0.3433911620194571,0.3433911620194571
سكر وبيدون,0.3433911620194571,0.3433911620194571
لكانش سلعه,0.3433911620194571,0.3433911620194571
الاستخبارات وحمايه,0.3433911620194571,0.3433911620194571
قروض اداها,0.3433911620194571,0.3433911620194571
نصنعلكم,0.3433911620194571,0.3433911620194571
ويقولو استثمر,0.3433911620194571,0.3433911620194571
اداها,0.3433911620194571,0.3433911620194571
السوق الحصري,0.3433911620194571,0.3433911620194571
ودار اعطيوني,0.3433911620194571,0.3433911620194571
لكانش,0.3433911620194571,0.3433911620194571
واعطيوني السوق,0.3433911620194571,0.3433911620194571
تنفخ ربراب,0.3433911620194571,0.3433911620194571
بدون ضمانات,0.3433911620194571,0.3433911620194571
البنوك الوطنيه,0.3433911620194571,0.3433911620194571
اعطيوني قروض,0.3433911620194571,0.3433911620194571
الجماعه تنفخ,0.3433911620194571,0.3433911620194571
معيشيه ضروريه,0.3433911620194571,0.3433911620194571
ماشي كيلو,0.3433911620194571,0.3433911620194571
frr,-0.34310471694209177,0.34310471694209177
قبايلي,-0.34278218478876815,0.34278218478876815
بطاطا,-0.34272556142287414,0.34272556142287414
صلي اله,0.3425259843140571,0.3425259843140571
منكر,0.3423642956928768,0.3423642956928768
عيدك,-0.34211933584850784,0.34211933584850784
ملفاتهم,-0.3418967904308671,0.3418967904308671
الدزاير,-0.34151224260727914,0.34151224260727914
ديال,0.34119054147689076,0.34119054147689076
روح ينيكوك,0.3407871690822611,0.3407871690822611
البارحه,-0.34047250266276785,0.34047250266276785
حاجه وحده,-0.3403867389857455,0.3403867389857455
فلسطين,0.34011455565497406,0.34011455565497406
النار,0.3397529820017202,0.3397529820017202
فسيح جناته,-0.3397509452075043,0.3397509452075043
نيك سوه,0.3396450485909435,0.3396450485909435
جيجيل,-0.3393974494422832,0.3393974494422832
واستغفاره,-0.33916759354903075,0.33916759354903075
ابن باز,-0.33916759354903075,0.33916759354903075
باز,-0.33916759354903075,0.33916759354903075
السبان,0.338216546430834,0.338216546430834
يخف,0.3382060922775913,0.3382060922775913
نطلع,0.33814261833285586,0.33814261833285586
رقم,-0.3379485612654982,0.3379485612654982
ماراهش,-0.3379461100603325,0.3379461100603325
بهدلتو برواحكم,-0.3378051698500254,0.3378051698500254
تحيا تبون,-0.33730806370568994,0.33730806370568994
الاخوه,-0.33724524571958464,0.33724524571958464
عباده الاصنام,-0.3369229190281264,0.3369229190281264
الحال,-0.33666470065359605,0.33666470065359605
نورمال,-0.3364353562333155,0.3364353562333155
الاخره,0.3362040823305241,0.3362040823305241
تغيرت,-0.33584029845459484,0.33584029845459484
وفي,-0.33531244024524587,0.33531244024524587
كيفكم,0.33491206850089744,0.33491206850089744
الشركات,0.3347714750314104,0.3347714750314104
نعبد ربي,0.3345042764542553,0.3345042764542553
دقيقه,-0.3341403304644348,0.3341403304644348
داروها,0.33379279495722786,0.33379279495722786
لكثير,0.3336912523453634,0.3336912523453634
يتقن,-0.3336384221313459,0.3336384221313459
bsh,-0.3330247477702618,0.3330247477702618
الامن القومي,0.33279641100330587,0.33279641100330587
الشده,-0.332783178265811,0.332783178265811
وقيل,0.3326912160982547,0.3326912160982547
مولوديه,0.3326760474309557,0.3326760474309557
الاسلام دين,-0.3325901563255077,0.3325901563255077
عطاوها,0.3321233901125928,0.3321233901125928
20,-0.332024275410754,0.332024275410754
ماهي,-0.3319262656310229,0.3319262656310229
يهديك,-0.33184690371743797,0.33184690371743797
فالربيع,-0.33160649665243946,0.33160649665243946
سجن,0.3312609497766293,0.3312609497766293
تاكلوا,0.3310407124139016,0.3310407124139016
وحب,0.3308097470120206,0.3308097470120206
غالط,0.3307138573627059,0.3307138573627059
اغتصبو,0.3305499718648937,0.3305499718648937
وبعد,0.33018089742045076,0.33018089742045076
اديرو,-0.32994995277468303,0.32994995277468303
توجد نقطه,-0.32927615578548336,0.32927615578548336
يعتبر,-0.3288944824454783,0.3288944824454783
ويديرلك,0.3283798511990495,0.3283798511990495
التالي,-0.3270575282642694,0.3270575282642694
سيدك القايد,0.3270311987243622,0.3270311987243622
mca,-0.3255357716277968,0.3255357716277968
جاين,0.32552995846483807,0.32552995846483807
راسو,0.32544030962135717,0.32544030962135717
نشري ثلاجه,-0.32543147928536953,0.32543147928536953
يكشف,-0.32440867090637615,0.32440867090637615
تجيب,-0.3240457812297392,0.3240457812297392
فكره,-0.32399824131801613,0.32399824131801613
باعتقال,0.323481286810248,0.323481286810248
قبره روضه,-0.3226960637956286,0.3226960637956286
yahdik,0.32230285701477657,0.32230285701477657
الهم اني,0.32173943429281926,0.32173943429281926
بلوزداد,-0.32173389871910746,0.32173389871910746
ويسبو,-0.3213304398600457,0.3213304398600457
الباقي,0.32099657961918177,0.32099657961918177
خاوه خاوه,-0.32055644088792773,0.32055644088792773
اعطي,-0.320539068725142,0.320539068725142
روحي راكي,0.32036523928269833,0.32036523928269833
الخير شاء,-0.3202397309844935,0.3202397309844935
الاولي,-0.3201663560826072,0.3201663560826072
عجانه,-0.3199569420387402,0.3199569420387402
مقابله,-0.3198195121551566,0.3198195121551566
اقرب نقطه,-0.31936575209047546,0.31936575209047546
صادقين,-0.31916421318718025,0.31916421318718025
soolking,-0.31915878447252183,0.31915878447252183
التطياح,0.3191539487878849,0.3191539487878849
تعلمون,-0.31891649111753834,0.31891649111753834
العضيم,0.31863282522628666,0.31863282522628666
الشعب الجزاءر,0.3185559457825834,0.3185559457825834
اله يرحموا,0.31842881348733276,0.31842881348733276
حسبي,0.3175642856477867,0.3175642856477867
يشاء,-0.3175131191770257,0.3175131191770257
الشخصيه,0.3173609961437096,0.3173609961437096
يسجن,-0.3171543091357675,0.3171543091357675
خويا وربي,-0.3171310342628902,0.3171310342628902
شهيد,0.31708149805696983,0.31708149805696983
ويدير,-0.31686864445785157,0.31686864445785157
جدكم,-0.31669905297806683,0.31669905297806683
الكثير,0.3166824529309923,0.3166824529309923
خلي,0.31665177688211854,0.31665177688211854
الجميله,-0.3165446742488999,0.3165446742488999
جيه,-0.31585074904487453,0.31585074904487453
النتيجه,0.31560725450253396,0.31560725450253396
الارباب,0.31555849546230114,0.31555849546230114
اعمال,-0.3148168167023467,0.3148168167023467
وكيل الجمهوريه,0.3145863550461363,0.3145863550461363
توريلنا,0.3142463123394602,0.3142463123394602
احب,0.31420742108091915,0.31420742108091915
سياره,-0.3139496896450735,0.3139496896450735
دخل,0.3139443529951781,0.3139443529951781
وغيرها,-0.3138440391527668,0.3138440391527668
الجيده,-0.3131752569044338,0.3131752569044338
لوكان جيتي,0.3131231684253261,0.3131231684253261
omelette bel,-0.31294912221770593,0.31294912221770593
والله اعلم,-0.31266948121908156,0.31266948121908156
حاجا,0.3125544364421582,0.3125544364421582
كنتش علابالي,-0.31146750878577906,0.31146750878577906
المره,-0.31079467998426974,0.31079467998426974
الحساد,0.310538639416171,0.310538639416171
طيله,-0.31053707461307817,0.31053707461307817
نحي,-0.31033150084944544,0.31033150084944544
شتي,-0.31004348992972397,0.31004348992972397
دارنا,-0.3099166290429274,0.3099166290429274
تخرجو,0.3099086868901571,0.3099086868901571
موتك خير,0.30988422528683934,0.30988422528683934
موتك,0.30988422528683934,0.30988422528683934
خير حياتك,0.30988422528683934,0.30988422528683934
وربي يهدي,-0.30985601852607886,0.30985601852607886
بمجرد,-0.3097906316296652,0.3097906316296652
اضافه,-0.309722206596546,0.309722206596546
اقسم بالله,0.30918775429875883,0.30918775429875883
بيسك,0.3086018026195176,0.3086018026195176
اله يغفر,-0.30849544466939677,0.30849544466939677
بالجمعه,0.3083900963575322,0.3083900963575322
الرجوع,-0.30800918968300894,0.30800918968300894
يجي نهار,0.30793096764117506,0.30793096764117506
ندوها,-0.3079267648371587,0.3079267648371587
رحم اله,-0.3077279308448568,0.3077279308448568
بينو,0.30753205169691167,0.30753205169691167
ماراكمش,0.3074860994109972,0.3074860994109972
انكر,-0.3074458588950596,0.3074458588950596
تكتب,0.30710602004647763,0.30710602004647763
مسكينه,0.30687217806068706,0.30687217806068706
معطوب لوناس,0.3067785766256,0.3067785766256
رسول,0.30652166098771294,0.30652166098771294
قوه بالله,-0.3065010018976838,0.3065010018976838
10,-0.30620150270835544,0.30620150270835544
undefined undefined,0.305965771166075,0.305965771166075
يزيد,-0.3058030625677802,0.3058030625677802
التقنيه,-0.30571331097764165,0.30571331097764165
فبلاصتو,-0.3056837330294876,0.3056837330294876
يلعب فبلاصتو,-0.3056837330294876,0.3056837330294876
ارجو,-0.30532613998277885,0.30532613998277885
والخلود,0.3051039806581026,0.3051039806581026
نقلك,-0.3050697496200927,0.3050697496200927
مشكله,-0.30482271936381694,0.30482271936381694
لماذا التركيز,0.3048211454840704,0.3048211454840704
التركيز,0.3048211454840704,0.3048211454840704
كحل,-0.3046880234780266,0.3046880234780266
كلو براند,-0.3044502138929018,0.3044502138929018
هيلا,-0.3044502138929018,0.3044502138929018
شريت اله,-0.3044502138929018,0.3044502138929018
غسيل كلو,-0.3044502138929018,0.3044502138929018
كلو,-0.3044502138929018,0.3044502138929018
تحل الباب,-0.3044502138929018,0.3044502138929018
الباب الفوق,-0.3044502138929018,0.3044502138929018
نقولو,-0.30443633036131984,0.30443633036131984
نشجع مولوديه,-0.3043207567773409,0.3043207567773409
سنه رابعه,0.3039665381697341,0.3039665381697341
سبيل,-0.30394813593913933,0.30394813593913933
دايما,-0.30360997782408433,0.30360997782408433
بلعاني,-0.3035059096290027,0.3035059096290027
ويقولك,-0.3032673950902075,0.3032673950902075
بالاخص,0.3030183879276876,0.3030183879276876
يرضي,-0.30275494003274844,0.30275494003274844
قطر,-0.3022690954496772,0.3022690954496772
الغير,-0.3021146034115693,0.3021146034115693
ديراكت,-0.3020968368206163,0.3020968368206163
رقبتو,-0.3020514495208119,0.3020514495208119
مقاطعه,-0.30172002294341005,0.30172002294341005
رماد,0.3015562079045946,0.3015562079045946
وتحل,0.3013705841178841,0.3013705841178841
يغنيكم,-0.3013217802677067,0.3013217802677067
فقراء يغنيكم,-0.3013217802677067,0.3013217802677067
رحت,-0.3011269975256994,0.3011269975256994
الجلوس,0.3010987947517098,0.3010987947517098
كحله,0.30077749112621976,0.30077749112621976
لخير,0.3005812452607773,0.3005812452607773
مقودين,0.3004591133945376,0.3004591133945376
وضع,0.30020031654065543,0.30020031654065543
دوليه,-0.2997841547210711,0.2997841547210711
طحكوت,0.2996999778044402,0.2996999778044402
لمان,0.2995397476438746,0.2995397476438746
احمد,0.29902414432987423,0.29902414432987423
خبز,-0.29899617946695367,0.29899617946695367
تري,-0.2989610515846122,0.2989610515846122
حركتهم,0.2986239656011906,0.2986239656011906
عز وجل,0.298520196960216,0.298520196960216
وجل,0.298520196960216,0.298520196960216
تغلق,0.2981517527836117,0.2981517527836117
كافيه,-0.2975936937985816,0.2975936937985816
الصدق,-0.2974126445090803,0.2974126445090803
المسؤولين,0.29724373561836814,0.29724373561836814
خلال,-0.2968376959864997,0.2968376959864997
تباعا,-0.296636231029523,0.296636231029523
لبن,0.2963674478496071,0.2963674478496071
نسمع الراي,-0.29588913901829916,0.29588913901829916
شعبها,-0.29578856244305113,0.29578856244305113
انشاء اله,0.2957341363042808,0.2957341363042808
طوال,0.29571958799716846,0.29571958799716846
العفنه,0.29558634238533754,0.29558634238533754
جذورهم العفنه,0.29558634238533754,0.29558634238533754
جذورهم,0.29558634238533754,0.29558634238533754
اله المستعان,-0.2954724942330446,0.2954724942330446
رقم هاتف,-0.2953468003657355,0.2953468003657355
مباركه,-0.2953120707001369,0.2953120707001369
ويديرو,0.29481630048241997,0.29481630048241997
لاحد,-0.2946106991782314,0.2946106991782314
مراض,-0.29439858721412343,0.29439858721412343
ارنا,0.29398217498201334,0.29398217498201334
قدرتك,0.29398217498201334,0.29398217498201334
سوندويتش,0.29396221217169777,0.29396221217169777
وينتا,0.29374886380660803,0.29374886380660803
روح نك,0.2936348884089707,0.2936348884089707
ماكش حابس,0.2930626980849046,0.2930626980849046
ذروك,0.2928681721009092,0.2928681721009092
امير ديزاد,0.2927337481569547,0.2927337481569547
ردو بالكم,0.2923162150642452,0.2923162150642452
سلامي,0.29228566582733145,0.29228566582733145
العاصميين,-0.29219898182309356,0.29219898182309356
ينصر,-0.29138527271421094,0.29138527271421094
بلبيض,0.2912935415550376,0.2912935415550376
خلوه يخدم,-0.29120557659630925,0.29120557659630925
دافعو,-0.2908456574462448,0.2908456574462448
محترف,0.2903730261434917,0.2903730261434917
الزياره,-0.28986315224711295,0.28986315224711295
داوه,-0.2896076743601065,0.2896076743601065
المغرب العربي,-0.2895891412344455,0.2895891412344455
والبسبوسه,-0.2892424347735788,0.2892424347735788
لعبه,0.2890919368413623,0.2890919368413623
اله سلم,-0.28806097044063,0.28806097044063
ادله,0.28788997304023634,0.28788997304023634
قدور,-0.2875476353020589,0.2875476353020589
ويبقي,0.28717718116086444,0.28717718116086444
عدنا,-0.28709335247899836,0.28709335247899836
الطبقه,0.28658464468910755,0.28658464468910755
toujours,0.2865175900024026,0.2865175900024026
النسا,-0.2864414845051991,0.2864414845051991
بالبيض,-0.2864311023486595,0.2864311023486595
الصحافه الاستقصاءيه,-0.28608734085472476,0.28608734085472476
الف مبروك,-0.2860696325964598,0.2860696325964598
النهار,-0.2858859145781958,0.2858859145781958
امير المزيد,-0.28579144430982756,0.28579144430982756
تبحثون,0.28557848723872703,0.28557848723872703
حل,-0.28499403059885403,0.28499403059885403
نضال,-0.2842761679839085,0.2842761679839085
بقي,0.2842733806262423,0.2842733806262423
ويرحم روح,0.28415347598274376,0.28415347598274376
خلوا,-0.28385680083424664,0.28385680083424664
باينه,-0.28361439252855686,0.28361439252855686
بلادنا شر,0.2834944394965181,0.2834944394965181
امره,0.2832085510603005,0.2832085510603005
الرونجاس,-0.2824994185208561,0.2824994185208561
يبيعو,0.2823670822519845,0.2823670822519845
الانظار,0.28212044777572504,0.28212044777572504
بالبيض وزن,-0.2816666779943444,0.2816666779943444
الشعب خرج,-0.2815253203321762,0.2815253203321762
سعر الغساله,-0.28148250169153777,0.28148250169153777
يخي نقش,0.2807475244806984,0.2807475244806984
اشرب,0.2806087284320113,0.2806087284320113
وله,0.2800757330313459,0.2800757330313459
المعيشه,-0.28006264505441203,0.28006264505441203
سنين,-0.2798948911898278,0.2798948911898278
سوه ختك,0.27971389994075024,0.27971389994075024
لارهاب,-0.27962528984216894,0.27962528984216894
استطاع,0.2795070146772802,0.2795070146772802
ولادهم,-0.27942230444392707,0.27942230444392707
gaa3,-0.27913789164525354,0.27913789164525354
اديه,-0.2787047002766214,0.2787047002766214
يفعل,0.27821793918907806,0.27821793918907806
جاءزه,0.2778718737981043,0.2778718737981043
جاءزه نوبل,0.2778718737981043,0.2778718737981043
mi,0.27779042467458853,0.27779042467458853
المسيله,-0.2776792780040994,0.2776792780040994
2016,0.27717351444727806,0.27717351444727806
احفظ بلادنا,-0.27703108574347235,0.27703108574347235
فقط,-0.2764674602148705,0.2764674602148705
رقم الهاتف,-0.276050573015715,0.276050573015715
لعنصريه,-0.275593709470731,0.275593709470731
المشكل فينا,-0.2754355176922951,0.2754355176922951
مازلنا ماعندناش,-0.2754355176922951,0.2754355176922951
غيرو المشكل,-0.2754355176922951,0.2754355176922951
فينا مازلنا,-0.2754355176922951,0.2754355176922951
نوبل,0.27541506436379815,0.27541506436379815
يعتقل,0.27507242634795026,0.27507242634795026
الشكاره,-0.27495434758863824,0.27495434758863824
والقانون,0.2748794657643585,0.2748794657643585
صابو,0.2747928556124435,0.2747928556124435
مصروف,0.27475034907560647,0.27475034907560647
ماشي شابه,0.2746361778643352,0.2746361778643352
بتهمه,-0.27430322809964747,0.27430322809964747
واتوب اليه,-0.27429510695187836,0.27429510695187836
امازيغيه,-0.27310402490552005,0.27310402490552005
الانبياء والمرسلين,-0.2729015327824117,0.2729015327824117
والمرسلين سيدنا,-0.2729015327824117,0.2729015327824117
والسلام اشرف,-0.2729015327824117,0.2729015327824117
والمرسلين,-0.2729015327824117,0.2729015327824117
اشرف الانبياء,-0.2729015327824117,0.2729015327824117
بوشوارب,-0.27283736255531,0.27283736255531
الماضيه,-0.272500771520291,0.272500771520291
حسن,-0.2721122742441951,0.2721122742441951
43,-0.27185238586505656,0.27185238586505656
المدخول,-0.27181919529564097,0.27181919529564097
اياكم صدق,-0.2718081074389508,0.2718081074389508
اياكم,-0.2718081074389508,0.2718081074389508
الف,-0.2713748877929827,0.2713748877929827
راحه,-0.27137433703259595,0.27137433703259595
عصرنا,-0.2711085212664892,0.2711085212664892
ينهض,-0.2711085212664892,0.2711085212664892
مسعود,-0.27072256505180653,0.27072256505180653
الزيت والسكر,-0.2702583216827197,0.2702583216827197
لماماه,-0.27013744983153337,0.27013744983153337
يخاف,-0.2697106149926331,0.2697106149926331
النعم,-0.26940146409876514,0.26940146409876514
راجل ارواح,0.26912964174009646,0.26912964174009646
يديروها,-0.26879305752988675,0.26879305752988675
منع,-0.26841523289236185,0.26841523289236185
مناصب العمل,0.2682827574143037,0.2682827574143037
لطفك,0.2680812875527378,0.2680812875527378
عريضه,0.2680174383841732,0.2680174383841732
لمزيد النجاح,-0.26762605066357514,0.26762605066357514
اله واتوب,0.26758697007610743,0.26758697007610743
قلوبكم,0.26725645063055736,0.26725645063055736
تصرف,0.26719449145615126,0.26719449145615126
vive,-0.26717689701613,0.26717689701613
الجنرال الخاءن,0.2667152311536028,0.2667152311536028
للناس,0.26670050482411495,0.26670050482411495
املات,0.2666774819650275,0.2666774819650275
فريت املات,0.2666774819650275,0.2666774819650275
بزياده,-0.26633891642689156,0.26633891642689156
ربراب لانه,-0.265484667141047,0.265484667141047
مدني,-0.2654012572638399,0.2654012572638399
هاربين,-0.2653824478646795,0.2653824478646795
منافق عميل,0.2653173908053016,0.2653173908053016
تواتي,-0.26529507023616633,0.26529507023616633
الشاب,-0.26508509104815,0.26508509104815
تريكو,-0.2648211265285157,0.2648211265285157
يخي حاله,0.2640211835379383,0.2640211835379383
ولات,0.2639841918202612,0.2639841918202612
حاب نفتح,-0.2635979290071775,0.2635979290071775
اولادكم املاق,-0.26359223413136,0.26359223413136
ليكون,-0.2634203209682986,0.2634203209682986
صله,0.26337260413626956,0.26337260413626956
شهيد شهداء,0.2631514356089643,0.2631514356089643
معطوب شهيد,0.2631514356089643,0.2631514356089643
البلده,-0.26299771915185777,0.26299771915185777
الفريت,-0.2626488096166148,0.2626488096166148
العلم الارقام,-0.26252892960709967,0.26252892960709967
الارقام الموجوده,-0.26252892960709967,0.26252892960709967
الموجوده الموقع,-0.26252892960709967,0.26252892960709967
يخرجو,0.2624980492132233,0.2624980492132233
موقع الجزاءر,0.2622589515340216,0.2622589515340216
الشهريه,0.2622551322873494,0.2622551322873494
الاوامر,-0.2622279125159243,0.2622279125159243
حضاره,-0.2620720803599225,0.2620720803599225
nik swa,0.2616632370636128,0.2616632370636128
الجزائريه,-0.26156818395138315,0.26156818395138315
تباع,-0.26112425828386343,0.26112425828386343
الزاويه,0.26100351366658464,0.26100351366658464
مبادره,0.26091581401472674,0.26091581401472674
شده تزول,-0.26050559864214373,0.26050559864214373
لفترات,-0.26038629699306576,0.26038629699306576
لفترات طويله,-0.26038629699306576,0.26038629699306576
لانو,-0.25995739843012866,0.25995739843012866
الثوره,0.25991816508091387,0.25991816508091387
يظهر,-0.25969918055545893,0.25969918055545893
والي خدامين,-0.2596737012912838,0.2596737012912838
شاء,-0.2594587497972861,0.2594587497972861
فيديو,0.2593661061317324,0.2593661061317324
بالرجال,-0.2592977873065584,0.2592977873065584
لمعرفه المزيد,-0.2592302212157452,0.2592302212157452
منك التوجه,-0.2592302212157452,0.2592302212157452
لمعرفه,-0.2592302212157452,0.2592302212157452
نسمعلكش,0.2590587673977552,0.2590587673977552
طيحو,0.2590271481763945,0.2590271481763945
قيود,-0.2585714621511099,0.2585714621511099
والشفافيه,0.25792570188310593,0.25792570188310593
هارب,-0.2577095072283161,0.2577095072283161
مبروك ماشاء,-0.25768871847701685,0.25768871847701685
كانو,0.25751852779277695,0.25751852779277695
الواسعه,-0.25726184160937104,0.25726184160937104
برحمته الواسعه,-0.25726184160937104,0.25726184160937104
بالتوفيق شاء,-0.25714017073759876,0.25714017073759876
والمحن,-0.2570902664854189,0.2570902664854189
بطن,-0.2570902664854189,0.2570902664854189
الدنيا,-0.2570885784981203,0.2570885784981203
32,-0.2570867500918114,0.2570867500918114
ماعندهاش,0.25705580749787565,0.25705580749787565
لدي,0.25688936673080676,0.25688936673080676
بالاخبار,0.2568440950768553,0.2568440950768553
وكريم,-0.25655165525849716,0.25655165525849716
سيدي,0.2562733256159034,0.2562733256159034
لسوق السكر,-0.2562428638399683,0.2562428638399683
لسوق,-0.2562428638399683,0.2562428638399683
رحنا,0.2560957387521913,0.2560957387521913
اقامه,0.2558189072999735,0.2558189072999735
وتهدري,0.25569251746551674,0.25569251746551674
فطوركم اجمعين,-0.2552690983090426,0.2552690983090426
بامر,0.25492373809456087,0.25492373809456087
ودوله,-0.25452678239199733,0.25452678239199733
اشكال,0.2535728167995675,0.2535728167995675
مغربي,-0.2533322014425666,0.2533322014425666
الفرد المجتمع,-0.25332821596647676,0.25332821596647676
اقرب وقت,0.2529688742102039,0.2529688742102039
صحابي,-0.25204843736151006,0.25204843736151006
المشكل مشي,-0.2520388509150527,0.2520388509150527
نقنع,0.25194758876401924,0.25194758876401924
نقنع بوصبع,0.25194758876401924,0.25194758876401924
واموال,-0.2515865668589554,0.2515865668589554
الداخل والخارج,-0.2512736702476597,0.2512736702476597
والخارج,-0.2512736702476597,0.2512736702476597
باع,0.25123518840633813,0.25123518840633813
زيتون,0.25109087074152825,0.25109087074152825
راس زبي,0.25051109200347293,0.25051109200347293
المال العام,0.25029389650572925,0.25029389650572925
شهوات,-0.24982087948895582,0.24982087948895582
تربح,-0.2494040359983138,0.2494040359983138
البطل,0.24919045932059083,0.24919045932059083
مت,0.24911588053848147,0.24911588053848147
التاغ,0.2486093369636588,0.2486093369636588
مشاء الله,-0.24854629108789916,0.24854629108789916
حقنا,0.24833863169353293,0.24833863169353293
حقه,0.24788396102564697,0.24788396102564697
للعلم,-0.24784973778140607,0.24784973778140607
ثلاثه,0.24727731298423625,0.24727731298423625
الاولد,-0.2470013645308655,0.2470013645308655
بيا,-0.24639094501324327,0.24639094501324327
يهم,0.24600946058252218,0.24600946058252218
اجهزه,-0.24571170559847502,0.24571170559847502
لشهر رمضان,-0.24529147914333677,0.24529147914333677
تخفيضات لشهر,-0.24529147914333677,0.24529147914333677
اغسل فمك,-0.2447957520544194,0.2447957520544194
اغسل,-0.2447957520544194,0.2447957520544194
ربرابكم,-0.24478045355112754,0.24478045355112754
فايده,0.24438527045571365,0.24438527045571365
بوصبع الحلوف,0.243975109770633,0.243975109770633
يجيب,0.24369646387026928,0.24369646387026928
frites omelette,-0.24334914888198178,0.24334914888198178
هشام,-0.24331504429739292,0.24331504429739292
وطني ربراب,0.24331153203795988,0.24331153203795988
العقيد,0.24253428424032172,0.24253428424032172
يعرفو,-0.24250992518489256,0.24250992518489256
اداره,0.24215133543361156,0.24215133543361156
مباشر الجنرال,0.24213741836803607,0.24213741836803607
الانفصاليه بالاموال,0.24213741836803607,0.24213741836803607
تعلق بتمويل,0.24213741836803607,0.24213741836803607
تعلق,0.24213741836803607,0.24213741836803607
تمويل حركه,0.24213741836803607,0.24213741836803607
بامر المالك,0.24213741836803607,0.24213741836803607
بامر الجنرال,0.24213741836803607,0.24213741836803607
يقوم بتمويل,0.24213741836803607,0.24213741836803607
يوجد تسجيل,0.24213741836803607,0.24213741836803607
عسول بوشاشي,0.24213741836803607,0.24213741836803607
خطها,0.24213741836803607,0.24213741836803607
خطها الاعلامي,0.24213741836803607,0.24213741836803607
اعترف ربراب,0.24213741836803607,0.24213741836803607
حنون كريم,0.24213741836803607,0.24213741836803607
الخارج ذكر,0.24213741836803607,0.24213741836803607
العطله يقوم,0.24213741836803607,0.24213741836803607
بالتنسيق,0.24213741836803607,0.24213741836803607
بالتطورات,0.24213741836803607,0.24213741836803607
بالتطورات حينها,0.24213741836803607,0.24213741836803607
عنون,0.24213741836803607,0.24213741836803607
الارسيدي المحامي,0.24213741836803607,0.24213741836803607
الوجوه المعارضه,0.24213741836803607,0.24213741836803607
الارسيدي,0.24213741836803607,0.24213741836803607
عنون موقع,0.24213741836803607,0.24213741836803607
نذكر ذكره,0.24213741836803607,0.24213741836803607
سنوافيكم,0.24213741836803607,0.24213741836803607
المجاهد عبد,0.24213741836803607,0.24213741836803607
يخص الاحزاب,0.24213741836803607,0.24213741836803607
يقوم الجنرال,0.24213741836803607,0.24213741836803607
التفاصيل باس,0.24213741836803607,0.24213741836803607
توفيق بارسال,0.24213741836803607,0.24213741836803607
توفيق المهم,0.24213741836803607,0.24213741836803607
المحامي,0.24213741836803607,0.24213741836803607
فيديو لابن,0.24213741836803607,0.24213741836803607
الرحمن ميره,0.24213741836803607,0.24213741836803607
توفيق يخص,0.24213741836803607,0.24213741836803607
توفيق عنون,0.24213741836803607,0.24213741836803607
التفاصيل,0.24213741836803607,0.24213741836803607
يبقوا يتمتعوا,0.24213741836803607,0.24213741836803607
عبد الرحمن,0.24213741836803607,0.24213741836803607
مسير,0.24213741836803607,0.24213741836803607
ذكره ربراب,0.24213741836803607,0.24213741836803607
الخبر نشره,0.24213741836803607,0.24213741836803607
ميره,0.24213741836803607,0.24213741836803607
حركه مواطنه,0.24213741836803607,0.24213741836803607
لتمضيه العطله,0.24213741836803607,0.24213741836803607
السياق نقطه,0.24213741836803607,0.24213741836803607
السياق,0.24213741836803607,0.24213741836803607
طابو حزب,0.24213741836803607,0.24213741836803607
ضمنيا,0.24213741836803607,0.24213741836803607
لتمضيه,0.24213741836803607,0.24213741836803607
المراقبه,0.24213741836803607,0.24213741836803607
ذكر السيد,0.24213741836803607,0.24213741836803607
حذف الخبر,0.24213741836803607,0.24213741836803607
السياسيه علاقته,0.24213741836803607,0.24213741836803607
الوجوه,0.24213741836803607,0.24213741836803607
ذكر السياق,0.24213741836803607,0.24213741836803607
بوشاشي جيلالي,0.24213741836803607,0.24213741836803607
السياسيه ظهرت,0.24213741836803607,0.24213741836803607
المراقبه الحدوديه,0.24213741836803607,0.24213741836803607
لتدخلهم,0.24213741836803607,0.24213741836803607
بشراء قناه,0.24213741836803607,0.24213741836803607
الداعم,0.24213741836803607,0.24213741836803607
الخبر اخفاء,0.24213741836803607,0.24213741836803607
المرحوم عباس,0.24213741836803607,0.24213741836803607
مدني توجيه,0.24213741836803607,0.24213741836803607
صرح,0.24213741836803607,0.24213741836803607
صرح ضمنيا,0.24213741836803607,0.24213741836803607
المرور نقاط,0.24213741836803607,0.24213741836803607
